Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Rio De Janeiro 125 R16,L vs Waltert,43% (3/7),50% (2/4),0/0,0/0,60% (9/15),2/4,2/3,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Talcott,64% (7/11),45% (5/11),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Agadir $15K R16,L vs Adamescu,50% (2/4),0% (0/1),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Agadir $15K R32,W vs Aerila,44% (7/16),83% (5/6),2/5,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Beni Mellal $15K QF,L vs Adamescu,36% (5/14),40% (4/10),1/3,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2017 Beni Mellal $15K R16,W vs Brouleau,64% (7/11),38% (5/13),2/4,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Moratelli,100% (3/3),50% (3/6),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Shinikova,50% (4/8),58% (7/12),1/1,0/0,50% (9/18),5/7,0/1,- (0/0),- (0/0)
2017 Tucepi $15K R32,L vs Pantuckova,- (0/0),33% (2/6),0/0,0/0,36% (4/11),4/6,4/5,- (0/0),- (0/0)
2017 Solarino $15K R32,L vs Remondina,- (0/0),33% (1/3),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Solarino $15K R32,L vs Paigina,57% (4/7),56% (5/9),1/2,0/0,53% (10/19),2/4,2/3,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Karregat,60% (6/10),50% (6/12),2/6,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Tolibova,80% (8/10),56% (5/9),1/1,0/0,36% (4/11),1/3,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Kerimbayeva,47% (7/15),60% (6/10),1/3,0/0,50% (8/16),2/4,1/2,- (0/0),- (0/0)
2016 Solarino $10K R16,L vs Dentoni,57% (4/7),0% (0/1),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2016 Solarino $10K R32,W vs Raia,86% (6/7),50% (6/12),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Solarino $10K QF,L vs Matteucci,63% (5/8),50% (1/2),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2016 Solarino $10K R16,L vs Masini,57% (8/14),58% (7/12),1/1,0/0,40% (4/10),3/5,2/3,17% (1/6),67% (4/6)
2016 Hammamet $10K SF,L vs Temin,67% (6/9),40% (2/5),0/0,0/0,69% (9/13),6/8,3/4,- (0/0),- (0/0)
2016 Hammamet $10K R32,W vs Stoilkovska,50% (7/14),46% (6/13),2/5,1/2,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,42.9%,50.0%,-,-,60.0%,50.0%,66.7%,-,-
2017 (13 matches),,55.0%,50.0%,46.4%,80.0%,47.3%,47.1%,47.1%,-,-
2016 (27 matches),,58.8%,57.8%,59.6%,68.4%,49.8%,44.1%,44.0%,50.0%,50.0%
2015 (10 matches),,55.0%,44.4%,35.0%,27.3%,45.7%,51.6%,58.8%,64.3%,35.7%
2013 (3 matches),,65.4%,40.9%,33.3%,20.0%,40.0%,33.3%,50.0%,16.7%,60.0%
Career (54 matches),,57.4%,52.1%,49.5%,52.5%,48.4%,46.3%,50.0%,50.0%,45.2%
