Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Valeriya Strakhova [UKR],4,1,80.0%,2,1,1,50.0%,2024,2026,3,1.03,1.2%,4.5%,63.2%,55.6%,50.6%,53.7%,47.9%,58.8%,47.1%
5,Carolina Alves [BRA],3,2,60.0%,0,0,0,-,2024,2025,3,1.02,1.4%,4.1%,60.3%,65.2%,44.8%,57.1%,43.9%,75.8%,52.4%
4,Jazmin Ortenzi [ARG],0,4,0.0%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
3,Pietra Rivoli [BRA],3,0,100.0%,1,1,0,100.0%,2025,2025,3,1.11,4.8%,5.3%,68.4%,63.6%,40.9%,56.5%,48.4%,42.1%,54.8%
3,Raluka Serban [CYP],1,2,33.3%,1,0,1,0.0%,2023,2025,1,1.58,2.1%,2.1%,60.4%,65.5%,68.4%,66.7%,52.7%,80.0%,62.5%
3,Despina Papamichail [GRE],0,3,0.0%,0,0,0,-,2023,2025,1,0.87,0.0%,2.8%,63.4%,46.7%,50.0%,47.9%,45.6%,0.0%,44.4%
3,Nicole Fossa Huergo [ITA],0,3,0.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Luisa Meyer Auf Der Heide [GER],3,0,100.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
3,Jacqueline Cabaj Awad [SWE],1,2,33.3%,1,1,0,100.0%,2018,2024,0,,,,,,,,,,
3,Sabastiani Leon [MEX],2,1,66.7%,0,0,0,-,2017,2023,0,,,,,,,,,,
2,Jessica Hinojosa Gomez [MEX],2,0,100.0%,0,0,0,-,2024,2026,1,2.51,0.0%,7.7%,69.2%,81.5%,66.7%,76.9%,57.9%,50.0%,100.0%
2,Sofia Elena Cabezas Dominguez [VEN],2,0,100.0%,0,0,0,-,2026,2026,2,1.28,0.0%,1.5%,76.5%,66.3%,51.6%,62.9%,47.6%,66.7%,43.5%
2,Victoria Jimenez Kasintseva [AND],0,2,0.0%,0,0,0,-,2021,2026,1,0.82,1.8%,5.4%,75.0%,57.1%,21.4%,48.2%,42.6%,50.0%,37.5%
2,Luiza Fullana [BRA],2,0,100.0%,1,1,0,100.0%,2024,2025,1,1.17,1.3%,5.0%,62.5%,58.0%,53.3%,56.3%,51.4%,57.1%,62.5%
2,Julia Konishi Camargo Silva [BRA],2,0,100.0%,0,0,0,-,2025,2025,2,1.97,4.5%,3.4%,58.4%,86.5%,54.1%,73.0%,53.2%,100.0%,40.9%
