Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,70,36,34,51.4%,82-72,53.2%,706-641,52.4%,5-4,55.6%,13,67.6%,45.0%,0.9%,3.3%,71.1%,61.4%,51.3%,58.5%,47.0%,52.6%,1.13
Clay,252,128,124,50.8%,288-270,51.6%,2458-2445,50.1%,18-17,51.4%,40,62.7%,43.5%,2.0%,3.9%,63.9%,61.1%,44.0%,55.0%,47.5%,51.3%,1.05
Carpet,34,17,17,50.0%,37-32,53.6%,292-276,51.4%,1-1,50.0%,0,,,,,,,,,,,
Finals,9,2,7,22.2%,7-14,33.3%,80-110,42.1%,0-0,-,4,51.2%,24.4%,0.3%,5.6%,64.8%,52.3%,45.8%,50.0%,38.3%,44.9%,0.77
Semi-finals,21,9,12,42.9%,22-26,45.8%,219-217,50.2%,2-1,66.7%,5,78.0%,44.0%,1.9%,5.2%,61.8%,72.3%,48.3%,63.1%,48.6%,55.8%,1.32
Quarter-finals,47,21,26,44.7%,53-56,48.6%,466-489,48.8%,5-1,83.3%,8,64.9%,38.0%,1.0%,2.9%,64.9%,60.6%,46.4%,55.6%,44.2%,49.7%,1.00
vs Righties,165,64,101,38.8%,152-210,42.0%,1455-1722,45.8%,15-10,60.0%,17,54.0%,30.1%,2.2%,4.5%,64.5%,58.4%,40.4%,52.0%,42.1%,46.9%,0.88
vs Lefties,20,12,8,60.0%,25-19,56.8%,204-174,54.0%,1-1,50.0%,5,61.8%,34.5%,1.8%,4.3%,64.0%,57.8%,44.7%,53.1%,44.5%,49.0%,0.95
