Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Rio De Janeiro 125 R16,L vs Waltert,1.04,0.72,49.9,2.2,0.0%,42.9%,0.0%,45.7%,20.0%,58.3%
2017 Hammamet $15K R32,W vs Talcott,0.95,1.67,44.8,2.0,7.7%,61.5%,12.5%,70.8%,68.0%,50.0%
2017 Agadir $15K R16,L vs Adamescu,0.80,0.38,27.8,2.1,-,43.5%,-,36.4%,22.7%,35.0%
2017 Agadir $15K R32,W vs Aerila,1.11,1.67,41.9,2.2,0.0%,51.5%,3.0%,69.7%,60.9%,57.9%
2017 Beni Mellal $15K QF,L vs Adamescu,0.86,0.77,46.7,4.0,4.9%,61.0%,0.0%,36.1%,42.9%,48.4%
2017 Beni Mellal $15K R16,W vs Brouleau,1.07,1.39,55.5,2.2,6.3%,56.3%,0.0%,65.5%,41.9%,60.0%
2017 Hammamet $15K R32,L vs Moratelli,0.93,0.63,43.9,2.5,0.0%,42.3%,0.0%,41.7%,42.9%,35.7%
2017 Hammamet $15K R32,L vs Shinikova,0.93,0.81,56.3,2.2,0.0%,48.9%,0.0%,38.1%,51.1%,46.5%
2017 Tucepi $15K R32,L vs Pantuckova,0.92,0.52,31.1,2.0,0.0%,15.0%,11.8%,35.3%,44.4%,40.0%
2017 Solarino $15K R32,L vs Remondina,1.22,0.38,33.5,2.0,-,31.3%,-,7.1%,31.6%,17.6%
2017 Solarino $15K R32,L vs Paigina,1.09,0.80,56.1,6.7,0.0%,39.1%,0.0%,42.9%,47.7%,38.1%
2017 Hammamet $15K R32,W vs Karregat,1.17,2.20,29.9,2.1,0.0%,69.6%,0.0%,61.9%,64.0%,64.0%
2017 Hammamet $15K R32,L vs Tolibova,1.01,0.82,69.2,9.3,0.0%,43.2%,0.0%,59.5%,37.2%,42.9%
2017 Hammamet $15K R32,L vs Kerimbayeva,0.98,0.90,68.5,5.4,0.0%,56.6%,2.1%,44.7%,47.8%,41.5%
2016 Solarino $10K R16,L vs Dentoni,1.01,0.48,37.6,2.0,7.1%,50.0%,0.0%,50.0%,25.0%,22.7%
2016 Solarino $10K R32,W vs Raia,1.15,4.84,26.6,2.0,12.5%,87.5%,15.4%,76.9%,72.2%,73.3%
2016 Solarino $10K QF,L vs Matteucci,0.94,0.48,36.5,2.3,0.0%,48.1%,0.0%,56.5%,21.7%,27.3%
2016 Solarino $10K R16,L vs Masini,0.90,0.95,66.6,18.4,4.0%,44.0%,8.9%,57.8%,50.0%,53.5%
2016 Hammamet $10K SF,L vs Temin,0.86,0.76,52.0,2.1,0.0%,54.1%,0.0%,52.9%,37.8%,44.4%
2016 Hammamet $10K R32,W vs Stoilkovska,1.07,1.29,51.2,2.2,2.7%,62.2%,0.0%,50.0%,50.0%,55.3%
2025 (1 matches),,1.04,0.72,49.9,2.2,0.0%,42.9%,0.0%,45.7%,20.0%,58.3%
2017 (13 matches),,1.00,0.89,50.2,2.6,1.4%,49.1%,1.8%,48.2%,46.5%,44.7%
2016 (27 matches),,1.04,0.99,48.9,2.4,1.6%,50.2%,1.5%,54.3%,44.4%,47.4%
2015 (10 matches),,0.99,0.85,54.4,2.7,0.9%,46.1%,1.7%,51.7%,48.4%,39.0%
2013 (3 matches),,0.94,0.92,45.5,2.5,2.3%,60.5%,1.4%,53.4%,49.4%,33.7%
Career (54 matches),,1.01,0.93,50.1,2.5,1.4%,49.5%,1.6%,52.1%,45.6%,44.6%
