Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Tokyo Q1,L vs Cepelova,0.89,0.70,49.0,2.0,0.0%,46.4%,3.7%,55.6%,48.6%,28.6%
2017 New Haven Q1,L vs Larsson,0.89,0.45,38.4,2.2,4.2%,58.3%,0.0%,56.5%,20.0%,22.7%
2017 Dubai Q2,L vs Zheng,1.02,0.71,49.6,2.7,0.0%,48.6%,0.0%,44.1%,36.7%,37.9%
2017 Dubai Q1,W vs Hradecka,1.20,1.42,52.6,2.0,0.0%,58.8%,0.0%,63.3%,42.9%,50.0%
2016 Doha Q1,L vs Bondarenko,1.00,0.89,78.8,2.6,0.0%,47.1%,1.5%,56.7%,32.7%,54.2%
2016 Australian Open Q2,L vs Paszek,0.93,0.47,34.8,2.1,0.0%,30.8%,4.2%,54.2%,47.6%,10.0%
2016 Australian Open Q1,W vs Hlavackova,1.19,1.25,56.4,36.8,0.0%,58.3%,4.7%,65.1%,31.4%,50.0%
2013 Acapulco R16,L vs Bertens,0.82,0.48,33.6,2.0,0.0%,46.2%,0.0%,53.8%,36.0%,21.7%
2013 Acapulco R32,W vs Panova,1.24,2.19,34.5,2.5,0.0%,62.5%,4.3%,73.9%,42.9%,72.2%
2013 Acapulco Q3,W vs Pous Tio,1.08,2.28,35.5,2.2,0.0%,76.0%,0.0%,72.7%,61.9%,44.4%
2013 Acapulco Q2,W vs Burnett,1.11,1.19,65.7,2.4,5.2%,65.5%,3.6%,42.9%,58.3%,38.1%
2013 Acapulco Q1,W vs Dentoni,1.16,1.53,41.5,2.0,0.0%,71.9%,0.0%,57.1%,40.0%,52.9%
2013 Australian Open Q1,L vs Kumkhum,1.04,0.76,54.6,8.2,-,38.5%,-,62.2%,34.1%,39.5%
2012 Osaka R32,L vs Zheng,0.92,0.88,72.6,27.1,3.5%,59.6%,2.0%,50.0%,46.0%,38.6%
2012 Seoul QF,L vs Makarova,0.92,0.41,34.0,2.1,4.8%,33.3%,5.9%,47.1%,45.5%,5.3%
2012 Seoul R32,W vs Daniilidou,1.10,1.52,48.0,2.1,2.4%,58.5%,7.5%,60.0%,48.0%,65.2%
2012 US Open R64,L vs Williams,0.96,0.64,47.9,2.0,-,53.8%,-,47.8%,28.1%,37.9%
2012 Cincinnati R64,L vs Barthel,0.92,0.54,47.2,2.0,0.0%,46.2%,0.0%,53.8%,33.3%,25.0%
2012 Montreal R64,L vs Suarez Navarro,0.85,0.80,63.4,5.7,-,54.0%,-,59.6%,38.1%,44.4%
2012 Roland Garros R32,L vs Cibulkova,0.86,0.47,37.7,2.3,-,45.0%,-,52.6%,29.2%,27.3%
2017 (4 matches),,1.00,0.79,47.9,2.2,0.8%,52.8%,0.9%,54.4%,38.3%,34.8%
2016 (3 matches),,1.06,0.90,62.8,3.4,0.0%,47.9%,3.0%,59.0%,34.7%,44.7%
2013 (6 matches),,1.08,1.16,48.2,2.5,1.8%,59.8%,1.9%,57.3%,45.4%,43.4%
2012 (12 matches),,0.99,0.83,60.6,3.2,2.8%,52.3%,3.8%,54.0%,40.5%,38.1%
2011 (8 matches),,1.10,1.22,52.4,2.4,-,55.8%,-,58.2%,45.7%,49.6%
Career (33 matches),,1.04,0.97,55.4,2.7,1.4%,54.0%,2.4%,56.2%,41.8%,42.2%
