Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,19,12,7,63.2%,25-19,56.8%,226-187,54.7%,2-3,40.0%,0,,,,,,,,,,,,F (Saint-Gaudens 50K)
2007,24,21,3,87.5%,42-9,82.4%,293-159,64.8%,1-2,33.3%,0,,,,,,,,,,,,W (3x)
2006,39,28,11,71.8%,60-31,65.9%,483-354,57.7%,6-5,54.5%,0,,,,,,,,,,,,W (4x)
2005,21,15,6,71.4%,33-17,66.0%,267-222,54.6%,3-4,42.9%,0,,,,,,,,,,,,W (Vigo 10K)
2004,2,1,1,50.0%,2-3,40.0%,18-26,40.9%,0-0,-,0,,,,,,,,,,,,R16 (Mallorca 1 10K)
2003,13,7,6,53.8%,17-17,50.0%,169-162,51.1%,3-4,42.9%,0,,,,,,,,,,,,F (Galatina 25K)
2002,13,6,7,46.2%,17-15,53.1%,163-139,54.0%,1-2,33.3%,0,,,,,,,,,,,,R16 (6x)
2001,7,4,3,57.1%,10-7,58.8%,86-78,52.4%,1-2,33.3%,0,,,,,,,,,,,,F (Caserta 50K)
2000,34,27,7,79.4%,58-19,75.3%,413-261,61.3%,2-3,40.0%,0,,,,,,,,,,,,W (3x)
1999,20,14,6,70.0%,27-13,67.5%,199-144,58.0%,2-1,66.7%,0,,,,,,,,,,,,W (Valladolid 25K)
1998,10,4,6,40.0%,9-11,45.0%,89-91,49.4%,2-1,66.7%,0,,,,,,,,,,,,QF (Vigo 10K)
1997,2,1,1,50.0%,2-2,50.0%,18-19,48.6%,0-0,-,0,,,,,,,,,,,,R16 (Balaguer 10K)
Career,204,140,64,68.6%,302-163,64.9%,2424-1842,56.8%,23-27,46.0%,0,,,,,,,,,,,,
