Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Nottingham CH R64,W vs Broady,71% (10/14),67% (4/6),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Murcia CH R64,L vs Gaio,38% (5/13),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Lille CH QF,L vs Halys,88% (7/8),11% (1/9),0/0,0/0,25% (1/4),5/7,4/5,25% (1/4),20% (1/5)
2019 Lille CH R16,W vs Tatlot,50% (8/16),44% (4/9),2/4,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Pau CH R16,L vs Halys,100% (10/10),100% (2/2),0/0,0/0,33% (1/3),3/5,0/1,64% (7/11),9% (1/11)
2019 Pau CH R32,W vs Zapata Miralles,73% (8/11),57% (4/7),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Bangkok CH R32,L vs Li,100% (4/4),25% (1/4),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 Bangkok CH QF,L vs Sela,56% (9/16),33% (3/9),1/1,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2019 Bangkok CH R16,W vs Sugita,69% (11/16),36% (4/11),2/4,1/3,83% (10/12),0/1,0/0,- (0/0),- (0/0)
2019 Quimper CH QF,L vs Humbert,43% (10/23),33% (2/6),1/1,0/0,71% (12/17),2/4,0/1,43% (3/7),71% (5/7)
2019 Quimper CH R16,W vs Stakhovsky,55% (12/22),75% (3/4),2/3,1/1,50% (3/6),0/1,0/0,83% (5/6),33% (2/6)
2019 Quimper CH R32,W vs Ornago,89% (8/9),67% (4/6),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Quimper CH R64,W vs Gimeno Traver,58% (7/12),50% (5/10),2/5,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Koblenz CH R32,L vs Safiullin,89% (8/9),33% (1/3),1/1,0/0,45% (5/11),0/2,0/1,83% (5/6),40% (2/5)
2019 Playford CH R16,L vs Harris,58% (7/12),20% (1/5),0/0,0/0,75% (9/12),1/3,0/1,25% (1/4),0% (0/4)
2019 Playford CH R32,W vs Krstin,64% (9/14),50% (4/8),2/4,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Knoxville CH R16,L vs Fratangelo,68% (15/22),25% (1/4),1/1,0/0,86% (12/14),8/10,7/8,55% (6/11),45% (5/11)
2018 Knoxville CH R32,W vs Granollers,65% (11/17),67% (4/6),2/3,1/2,82% (14/17),0/1,0/0,- (0/0),- (0/0)
2018 Charlottesville CH R16,L vs Polansky,57% (8/14),40% (2/5),0/0,0/0,69% (9/13),4/6,0/1,- (0/0),- (0/0)
2018 Charlottesville CH R32,W vs Koepfer,77% (10/13),36% (5/14),2/2,1/1,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2019 (16 matches),,63.6%,43.4%,63.3%,57.1%,59.2%,40.0%,38.5%,57.9%,28.9%
2018 (47 matches),,59.9%,43.4%,59.8%,61.5%,57.0%,42.2%,43.9%,60.4%,34.7%
2017 (38 matches),,63.3%,41.6%,66.1%,59.3%,60.4%,42.9%,35.3%,57.6%,40.4%
2016 (59 matches),,62.0%,45.8%,48.8%,48.0%,57.6%,41.6%,46.5%,56.9%,42.7%
2015 (16 matches),,63.8%,43.8%,70.4%,66.7%,50.5%,48.5%,42.9%,28.6%,45.5%
Career (293 matches),,60.8%,43.1%,55.6%,56.7%,58.1%,44.7%,42.2%,58.8%,40.7%
