Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 Australian Open R128,L vs Tomic,99.7,108.7,6.0,,,121,87,87.6,6.5,,,97,60
2014 Roland Garros R64,L vs Cilic,101.8,107.5,6.4,,,116,85,89.9,6.7,,,99,75
2013 US Open R128,W vs Johnson,102.3,,,,,124,,,,,,,69
2013 Roland Garros R64,L vs Benneteau,100.0,,,,,122,,,,,,,75
2013 Australian Open R64,L vs Wawrinka,101.4,,,,,118,,,,,,,83
2012 US Open R128,L vs Hewitt,101.0,,,,,121,,,,,,,75
2012 Roland Garros R128,L vs Federer,101.3,,,,,120,,,,,,,85
2012 Australian Open R64,L vs Dolgopolov,102.9,,,,,119,,,,,,,78
2011 US Open R128,L vs Fish,100.4,108.5,4.6,,,119,100,88.3,5.2,,,98,74
2011 Wimbledon R64,L vs Murray,101.5,106.4,5.2,,,117,95,94.0,4.3,,,101,85
2011 Roland Garros R64,L vs Troicki,98.1,107.4,6.9,,,120,86,84.7,6.1,,,97,73
Career (11 matches),,101.0,107.7,5.9,,,124,85,88.6,5.8,,,101,60
