Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Liberec CH R32,W vs Maamoun,19.1%,27.7%,61.1%,23.6%,20.7%,31.0%,56.5%,27.9%,27.3%,44.4%,50.0%,18.8%,25.0%,69.2%,65
2014 Doha R16,L vs Nadal,22.0%,33.0%,55.6%,27.1%,35.8%,52.8%,58.8%,45.5%,50.0%,18.5%,0.0%,7.3%,12.2%,52.6%,-48
Career (2 matches),,21.1%,31.3%,57.4%,26.0%,30.5%,45.1%,57.9%,39.3%,43.2%,28.9%,25.0%,10.5%,15.8%,56.9%,-16
