Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Nottingham CH R64,W vs Broady,1.20,1.75,51.9,2.1,-,67.7%,-,77.8%,37.5%,43.2%
2019 Murcia CH R64,L vs Gaio,0.86,0.46,39.7,2.0,0.0%,65.5%,0.0%,42.3%,15.4%,34.8%
2019 Lille CH QF,L vs Halys,0.83,0.68,43.1,3.0,-,48.4%,-,67.9%,34.1%,34.9%
2019 Lille CH R16,W vs Tatlot,1.01,1.46,47.9,2.1,5.6%,69.4%,0.0%,64.7%,56.3%,38.7%
2019 Pau CH R16,L vs Halys,0.88,0.78,60.5,3.0,0.0%,66.7%,0.0%,65.7%,23.3%,37.5%
2019 Pau CH R32,W vs Zapata Miralles,1.07,2.51,36.2,2.1,4.5%,81.8%,0.0%,75.0%,48.4%,51.9%
2019 Bangkok CH R32,L vs Li,0.87,0.53,45.0,2.0,0.0%,50.0%,5.0%,45.0%,25.0%,40.0%
2019 Bangkok CH QF,L vs Sela,0.70,0.79,54.2,5.2,2.6%,71.1%,3.0%,54.5%,45.1%,37.5%
2019 Bangkok CH R16,W vs Sugita,1.07,1.29,61.1,4.0,12.8%,63.8%,11.6%,62.8%,48.7%,38.9%
2019 Quimper CH QF,L vs Humbert,1.13,0.89,70.8,7.1,3.1%,60.0%,1.6%,46.8%,37.7%,35.4%
2019 Quimper CH R16,W vs Stakhovsky,1.22,1.28,72.3,8.2,5.9%,62.7%,4.4%,68.9%,36.0%,36.2%
2019 Quimper CH R32,W vs Ornago,0.94,2.72,38.9,2.1,4.8%,71.4%,16.7%,94.4%,50.0%,53.8%
2019 Quimper CH R64,W vs Gimeno Traver,0.91,1.41,46.6,2.1,0.0%,48.1%,0.0%,83.3%,59.4%,50.0%
2019 Koblenz CH R32,L vs Safiullin,1.18,0.72,62.7,2.3,0.0%,53.3%,2.3%,61.4%,29.3%,22.2%
2019 Playford CH R16,L vs Harris,0.89,0.67,44.5,2.0,0.0%,55.6%,0.0%,57.1%,37.1%,28.1%
2019 Playford CH R32,W vs Krstin,1.08,1.50,51.4,2.7,12.5%,78.1%,14.8%,59.3%,46.7%,37.9%
2018 Knoxville CH R16,L vs Fratangelo,0.97,0.79,72.1,2.6,3.0%,65.2%,1.6%,62.3%,21.4%,38.8%
2018 Knoxville CH R32,W vs Granollers,1.36,1.20,69.3,2.4,0.0%,53.4%,0.0%,62.5%,36.7%,37.8%
2018 Charlottesville CH R16,L vs Polansky,0.91,0.78,52.5,2.0,6.7%,55.6%,2.4%,56.1%,41.0%,34.3%
2018 Charlottesville CH R32,W vs Koepfer,0.86,1.36,45.8,2.2,3.0%,66.7%,3.4%,72.4%,69.0%,26.3%
2019 (16 matches),,1.00,1.04,54.1,2.6,3.9%,63.0%,3.9%,62.4%,39.2%,38.2%
2018 (47 matches),,1.01,1.02,54.6,2.7,2.5%,62.5%,1.4%,57.0%,39.3%,41.8%
2017 (38 matches),,0.97,0.98,56.6,2.6,3.2%,61.0%,1.9%,60.3%,39.0%,40.3%
2016 (59 matches),,1.02,1.14,50.5,2.6,2.7%,62.4%,1.6%,60.9%,41.3%,44.8%
2015 (16 matches),,0.97,1.00,54.3,2.6,2.5%,60.1%,2.9%,59.7%,39.6%,43.6%
Career (293 matches),,1.01,1.04,53.3,2.7,3.2%,61.6%,1.8%,59.4%,39.4%,41.4%
