Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Dallas F,W vs Fritz,20% (3/15),100% (3/3),0/2,33% (5/15),60% (3/5),3/3,2/2,2/2,1/1,1/1
2026 Australian Open QF,L vs Sinner,13% (2/15),0% (0/2),0/3,36% (5/14),40% (2/5),0/0,0/0,2/2,0/0,0/0
2025 Tour Finals RR,L vs Auger Aliassime,18% (3/17),67% (2/3),1/1,18% (3/17),33% (1/3),1/1,0/1,1/2,0/0,1/2
2025 Tour Finals RR,L vs Sinner,10% (1/10),0% (0/1),0/1,27% (3/11),33% (1/3),0/0,0/0,2/3,0/0,2/2
2025 Tour Finals RR,L vs Zverev,0% (0/10),- (0/0),0/1,27% (3/11),33% (1/3),0/0,0/0,2/3,0/0,2/2
2025 Paris QF,L vs Sinner,11% (1/9),100% (1/1),1/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/0
2025 Canada F,W vs Khachanov,24% (4/17),50% (2/4),0/1,12% (2/17),50% (1/2),2/2,1/1,3/3,0/0,2/2
2025 Canada SF,W vs Fritz,50% (5/10),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2025 Canada QF,W vs De Minaur,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),2/3,2/2,0/0,1/1,0/0
2025 Washington R32,W vs Mcdonald,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2025 Wimbledon QF,L vs Sinner,6% (1/16),0% (0/1),0/0,19% (3/16),33% (1/3),0/0,0/0,0/2,0/0,0/1
2025 Mallorca R16,L vs Tien,36% (4/11),50% (2/4),0/3,36% (4/11),25% (1/4),2/2,0/0,0/0,0/0,0/0
2025 Stuttgart QF,W vs Lehecka,20% (2/10),100% (2/2),0/0,0% (0/10),- (0/0),0/0,0/0,0/0,0/0,0/0
2025 Roland Garros R16,L vs Alcaraz,14% (3/21),67% (2/3),0/3,30% (6/20),50% (3/6),0/1,0/0,1/1,0/0,1/1
2025 Roland Garros R128,W vs Sonego,30% (7/23),86% (6/7),1/3,17% (4/23),0% (0/4),4/4,1/1,1/2,0/0,0/0
2025 Rome R64,L vs Munar,14% (1/7),0% (0/1),0/4,88% (7/8),29% (2/7),0/0,0/0,0/1,0/0,0/1
2025 Madrid R32,L vs Mensik,0% (0/8),- (0/0),0/2,56% (5/9),20% (1/5),0/0,0/0,0/2,0/0,0/1
2025 Munich F,L vs Zverev,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2025 Munich SF,W vs Cerundolo,20% (3/15),100% (3/3),1/3,33% (5/15),20% (1/5),2/2,0/0,2/3,0/0,2/2
2025 Miami R64,L vs Wong,31% (5/16),60% (3/5),0/1,13% (2/16),50% (1/2),3/3,1/1,3/3,0/0,3/3
2026 (2 matches),,16.7%,60.0%,0.0%,34.5%,50.0%,100.0%,100.0%,100.0%,100.0%,100.0%
2025 (24 matches),,21.9%,61.1%,14.3%,26.7%,37.1%,90.9%,80.0%,66.7%,100.0%,75.0%
2024 (20 matches),,23.8%,59.7%,15.8%,26.8%,46.3%,94.4%,90.0%,76.9%,100.0%,71.4%
2023 (18 matches),,26.6%,66.7%,15.4%,25.4%,41.7%,95.1%,100.0%,88.5%,100.0%,88.9%
2022 (3 matches),,16.0%,87.5%,0.0%,22.0%,54.5%,83.3%,75.0%,100.0%,-,100.0%
Career (68 matches),,23.8%,63.6%,14.4%,26.6%,42.4%,92.7%,89.5%,78.2%,100.0%,78.9%
