Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dallas F,W vs Fritz,33,22,1.5,20.4%,13.6%,18,22,0.8,13.6%,16.7%,10.6%,1.5%,2.3,24.1%,10.5%
2026 Australian Open QF,L vs Sinner,35,43,0.8,18.1%,22.3%,26,40,0.7,14.9%,23.0%,6.9%,3.4%,1.6,17.6%,10.9%
2025 Tour Finals RR,L vs Auger Aliassime,27,27,1.0,13.7%,13.7%,20,24,0.8,11.4%,13.7%,9.1%,1.1%,2.1,20.3%,9.6%
2025 Tour Finals RR,L vs Sinner,22,16,1.4,17.1%,12.4%,16,14,1.1,14.5%,12.7%,10.0%,3.6%,2.3,23.3%,10.1%
2025 Tour Finals RR,L vs Zverev,23,24,1.0,18.4%,19.2%,16,22,0.7,14.4%,19.8%,5.4%,6.3%,4.5,14.4%,3.2%
2025 Paris Masters QF,L vs Sinner,14,22,0.6,15.4%,24.2%,7,17,0.4,9.3%,22.7%,4.0%,4.0%,1.7,18.7%,11.0%
2025 Canada Masters F,W vs Khachanov,41,47,0.9,19.6%,22.5%,25,41,0.6,13.7%,22.5%,8.2%,4.4%,1.2,14.4%,12.0%
2025 Canada Masters SF,W vs Fritz,22,23,1.0,19.6%,20.5%,14,23,0.6,14.4%,23.7%,9.3%,4.1%,0.5,9.8%,18.8%
2025 Canada Masters QF,W vs De Minaur,24,22,1.1,19.0%,17.5%,11,21,0.5,10.1%,19.3%,7.3%,0.9%,0.5,11.1%,22.2%
2025 Washington R32,W vs Mcdonald,24,16,1.5,22.4%,15.0%,14,16,0.9,15.7%,18.0%,10.1%,4.5%,0.7,13.1%,18.7%
2025 Wimbledon QF,L vs Sinner,25,44,0.6,13.4%,23.7%,11,38,0.3,7.0%,24.1%,5.1%,1.9%,1.6,16.7%,10.2%
2025 Mallorca R16,L vs Tien,21,24,0.9,14.2%,16.2%,14,18,0.8,11.6%,14.9%,7.4%,2.5%,1.2,15.5%,12.8%
2025 Stuttgart QF,W vs Lehecka,37,6,6.2,40.2%,6.5%,19,3,6.3,33.3%,5.3%,14.0%,0.0%,1.9,32.6%,17.4%
2025 Roland Garros R16,L vs Alcaraz,35,48,0.7,12.9%,17.7%,28,45,0.6,11.0%,17.7%,8.7%,1.2%,1.1,17.0%,15.5%
2025 Roland Garros R128,W vs Sonego,62,45,1.4,23.6%,17.1%,46,40,1.2,19.6%,17.0%,13.6%,2.1%,1.0,14.4%,14.1%
2025 Rome Masters R64,L vs Munar,21,41,0.5,20.4%,39.8%,20,39,0.5,20.4%,39.8%,14.3%,5.1%,0.9,5.8%,6.8%
2025 Madrid Masters R32,L vs Mensik,22,25,0.9,21.6%,24.5%,18,24,0.8,20.2%,27.0%,7.9%,2.2%,2.1,30.4%,14.7%
2025 Munich F,L vs Zverev,12,21,0.6,12.2%,21.4%,9,18,0.5,10.8%,21.7%,8.4%,1.2%,2.0,14.3%,7.1%
2025 Munich SF,W vs Cerundolo,16,36,0.4,8.7%,19.6%,10,30,0.3,6.0%,18.0%,4.8%,1.2%,0.6,10.9%,18.5%
2025 Miami Masters R64,L vs Wong,47,27,1.7,22.7%,13.0%,30,25,1.2,16.7%,13.9%,12.2%,3.9%,1.4,18.4%,13.0%
Career (71 matches),,2434,2237,1.1,18.6%,17.1%,1679,1987,0.8,14.7%,17.5%,9.7%,2.8%,1.2,15.6%,12.9%
