Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Feb-2026,Dallas,Hard,F,9,7,(2) Shelton d. (1) Taylor Fritz [USA],3-6 6-3 7-5,0.81,18.0%,0.0%,70.8%,66.7%,65.4%,5/7,1:51
27-Jul-2025,Canada Masters,Hard,F,7,16,(4) Shelton d. (11) Karen Khachanov [RUS],6-7(5) 6-4 7-6(3),1.03,14.8%,5.6%,63.9%,79.7%,59.0%,5/6,2:47
14-Apr-2025,Munich,Clay,F,15,3,(1) Alexander Zverev [GER] d. (2) Shelton,6-2 6-4,0.57,6.0%,6.0%,64.0%,71.9%,38.9%,1/4,1:11
21-Oct-2024,Basel,Hard,F,23,50,Giovanni Mpetshi Perricard [FRA] d. (6) Shelton,6-4 7-6(4),0.65,13.5%,2.7%,68.9%,74.5%,56.5%,2/3,1:26
01-Apr-2024,Houston,Clay,F,16,21,(1) Shelton d. (3) Frances Tiafoe [USA],7-5 4-6 6-3,1.17,12.5%,9.1%,61.4%,83.3%,52.9%,1/2,2:16
16-Oct-2023,Tokyo,Hard,F,19,50,Shelton d. Aslan Karatsev [RUS],7-5 6-1,2.02,6.0%,2.0%,80.0%,80.0%,70.0%,1/1,1:22
14-Nov-2022,Champaign CH,Hard,F,108,141,(4) Shelton d. (6) Aleksandar Vukic [AUS],0-6 6-3 6-2,1.06,13.8%,1.5%,67.7%,70.5%,33.3%,1/5,1:31
07-Nov-2022,Knoxville CH,Hard,F,128,120,(4) Shelton d. (3) Christopher Eubanks [USA],6-3 1-6 7-6(4),0.92,8.4%,4.2%,68.4%,66.2%,53.3%,3/6,1:52
31-Oct-2022,Charlottesville CH,Hard,F,156,135,(6) Shelton d. (4) Christopher Eubanks [USA],7-6(4) 7-5,1.26,9.7%,2.8%,69.4%,86.0%,40.9%,1/2,1:38
03-Oct-2022,Tiburon CH,Hard,F,177,379,Zachary Svajda [USA] d. (4) Shelton,2-6 6-2 6-4,1.15,9.5%,3.2%,57.1%,83.3%,48.1%,1/4,1:37
