Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Dallas F,W vs Fritz,60.3%,43.2%,2.7%,2/0,2.40,9.3%,53.1%,23.1%,4.1%,2.20,12.1%,78.3%,72.2%,0.0%,2.71,4.8%
2026 Australian Open QF,L vs Sinner,68.1%,37.1%,5.5%,2/3,2.35,0.0%,63.0%,35.3%,5.6%,2.24,0.0%,80.0%,39.3%,5.7%,2.54,0.0%
2025 Tour Finals RR,L vs Sinner,60.3%,42.1%,3.2%,1/1,2.26,8.9%,48.9%,39.1%,4.3%,2.05,13.8%,93.8%,46.7%,0.0%,2.63,0.0%
2025 Tour Finals RR,L vs Auger Aliassime,63.4%,35.6%,3.2%,0/3,2.25,20.7%,58.7%,38.6%,1.3%,2.33,30.8%,88.2%,26.7%,11.8%,2.08,0.0%
2025 Tour Finals RR,L vs Zverev,51.9%,35.7%,5.6%,2/1,2.12,2.1%,47.7%,33.3%,0.0%,2.13,3.3%,70.0%,42.9%,30.0%,2.09,0.0%
2025 Paris QF,L vs Sinner,67.5%,29.6%,0.0%,0/0,2.25,3.3%,63.3%,31.6%,0.0%,2.17,5.0%,80.0%,25.0%,0.0%,2.40,0.0%
2025 Canada F,W vs Khachanov,81.2%,32.9%,0.0%,0/0,2.11,39.0%,79.7%,35.3%,0.0%,1.92,65.7%,88.6%,29.0%,0.0%,2.40,0.0%
2025 Canada SF,W vs Fritz,78.7%,47.9%,0.0%,0/0,2.57,27.6%,78.9%,40.0%,0.0%,2.42,61.5%,90.0%,61.1%,0.0%,2.69,0.0%
2025 Canada QF,W vs De Minaur,80.3%,49.1%,1.5%,0/1,2.03,6.3%,85.7%,40.0%,2.9%,2.11,13.3%,79.3%,60.9%,0.0%,1.97,0.0%
2025 Washington R32,W vs Mcdonald,71.7%,44.2%,0.0%,0/0,1.67,9.1%,69.4%,28.0%,0.0%,1.25,9.1%,94.7%,66.7%,0.0%,2.00,9.1%
2025 Wimbledon QF,L vs Sinner,67.4%,25.9%,3.5%,1/2,2.14,5.5%,64.3%,16.7%,3.6%,1.96,11.1%,78.6%,40.9%,3.6%,2.29,0.0%
2025 Mallorca R16,L vs Tien,50.0%,48.6%,10.0%,6/1,2.69,7.1%,52.6%,45.0%,18.4%,2.73,9.1%,60.0%,53.3%,0.0%,2.65,5.0%
2025 Stuttgart QF,W vs Lehecka,33.3%,43.8%,0.0%,0/0,2.18,72.7%,23.3%,14.3%,0.0%,2.60,80.0%,75.0%,66.7%,0.0%,1.83,66.7%
2025 Roland Garros R16,L vs Alcaraz,69.0%,44.9%,2.1%,2/1,2.23,3.4%,66.7%,48.5%,2.0%,2.25,3.6%,78.0%,37.5%,2.4%,2.20,3.0%
2025 Roland Garros R128,W vs Sonego,75.4%,47.4%,2.4%,2/1,2.21,11.8%,75.9%,46.0%,2.4%,2.22,17.7%,86.5%,50.0%,2.7%,2.19,0.0%
2025 Rome R64,L vs Munar,68.1%,34.4%,0.0%,0/0,2.26,18.0%,72.7%,37.5%,0.0%,2.11,32.1%,66.7%,25.0%,0.0%,2.45,0.0%
2025 Madrid R32,L vs Mensik,44.2%,47.4%,4.7%,2/0,2.17,12.5%,35.7%,20.0%,3.6%,2.15,27.8%,69.2%,77.8%,7.7%,2.18,0.0%
2025 Munich F,L vs Zverev,60.4%,20.7%,0.0%,0/0,2.27,3.3%,62.2%,17.4%,0.0%,2.15,5.9%,100.0%,33.3%,0.0%,2.42,0.0%
2025 Munich SF,W vs Cerundolo,73.3%,42.4%,5.6%,1/4,2.42,6.9%,79.3%,45.7%,5.2%,2.36,12.5%,71.4%,35.0%,7.1%,2.48,0.0%
2025 Miami R64,L vs Wong,72.2%,48.7%,4.6%,3/2,1.93,10.7%,70.4%,40.0%,5.6%,1.88,16.7%,75.7%,64.3%,2.7%,2.03,0.0%
Career (63 matches),,66.4%,42.0%,3.2%,56.4%,2.20,14.6%,63.3%,39.1%,3.2%,2.15,21.8%,79.4%,46.7%,3.6%,2.29,3.5%
