Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dallas F,W vs Fritz,4.0,4.1,4.0,50.0%,44.8%,30.8%,60.0%,55.0%,37.2%,3.5,3.0,-4.0,-5.9
2026 Australian Open QF,L vs Sinner,4.0,3.8,4.2,46.2%,36.0%,60.0%,41.2%,48.8%,16.9%,-4.0,-2.8,-4.0,-3.3
2025 Tour Finals RR,L vs Sinner,4.0,3.9,4.1,45.5%,40.7%,75.0%,38.5%,43.1%,23.4%,3.0,4.1,-0.5,-0.6
2025 Tour Finals RR,L vs Auger Aliassime,3.4,3.3,3.5,51.2%,45.5%,36.4%,30.8%,46.3%,19.8%,3.0,3.0,1.5,1.5
2025 Tour Finals RR,L vs Zverev,3.2,3.2,3.1,43.2%,36.4%,60.0%,40.0%,58.9%,22.4%,-2.5,-3.7,1.5,3.4
2025 Paris QF,L vs Sinner,4.3,3.8,5.0,43.6%,23.1%,38.5%,40.0%,48.1%,26.8%,-6.0,-8.8,-3.5,-6.3
2025 Canada F,W vs Khachanov,4.4,3.3,5.6,56.2%,52.9%,45.0%,28.0%,50.4%,33.3%,11.5,7.0,-9.0,-7.1
2025 Canada SF,W vs Fritz,3.9,3.4,4.3,56.9%,50.0%,63.6%,70.0%,48.1%,18.8%,3.5,4.6,-2.0,-2.7
2025 Canada QF,W vs De Minaur,4.5,3.5,5.5,61.5%,38.7%,50.0%,62.5%,50.6%,35.3%,-1.0,-0.8,-1.0,-1.3
2025 Washington R32,W vs Mcdonald,3.2,2.5,3.8,66.7%,55.6%,33.3%,50.0%,50.8%,34.9%,9.0,14.5,-2.5,-6.3
2025 Wimbledon QF,L vs Sinner,3.7,3.6,3.9,51.7%,26.2%,46.2%,25.0%,52.0%,40.2%,-3.5,-2.7,-12.0,-15.8
2025 Mallorca R16,L vs Tien,2.6,2.5,2.7,47.3%,41.7%,33.3%,40.0%,54.9%,28.3%,0.0,0.0,1.0,2.4
2025 Stuttgart QF,W vs Lehecka,1.8,1.7,1.8,56.3%,70.0%,50.0%,-,63.6%,18.8%,8.0,40.0,-2.0,-15.4
2025 Roland Garros R16,L vs Alcaraz,3.9,3.8,4.0,48.4%,47.5%,58.6%,35.0%,52.0%,22.3%,19.5,9.5,-9.0,-6.0
2025 Roland Garros R128,W vs Sonego,3.9,3.9,3.9,53.9%,54.3%,40.7%,58.8%,61.0%,21.9%,25.5,11.4,-12.0,-10.5
2025 Rome R64,L vs Munar,5.1,5.6,4.5,35.4%,31.8%,45.0%,46.2%,60.0%,15.6%,-3.0,-2.5,-9.0,-12.0
2025 Madrid R32,L vs Mensik,2.9,3.3,2.2,43.8%,31.6%,71.4%,0.0%,67.0%,36.1%,-4.0,-6.3,-4.5,-19.6
2025 Munich F,L vs Zverev,3.8,3.2,4.3,46.2%,35.7%,44.4%,20.0%,54.1%,13.4%,-1.5,-2.3,-6.0,-10.7
2025 Munich SF,W vs Cerundolo,3.5,3.2,3.9,52.1%,42.5%,30.0%,60.0%,48.3%,20.1%,5.0,4.5,1.0,1.0
2025 Miami R64,L vs Wong,2.9,2.6,3.2,52.7%,51.2%,58.3%,50.0%,58.1%,28.6%,6.5,5.8,0.5,0.8
Career (63 matches),,3.6,3.4,3.9,51.2%,45.8%,44.1%,45.4%,53.3%,26.6%,5.9,4.9,-2.5,-3.1
