Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,171,88,83,51.5%,178-188,48.6%,1635-1689,49.2%,23-17,57.5%,1,-,-,0.0%,23.9%,52.2%,75.0%,4.5%,41.3%,30.2%,36.0%,0.52
Clay,182,115,67,63.2%,252-172,59.4%,2051-1823,52.9%,18-15,54.5%,2,-,-,0.8%,10.7%,66.9%,55.6%,37.5%,49.6%,45.7%,47.6%,0.91
Grass,21,11,10,52.4%,23-23,50.0%,204-217,48.5%,3-3,50.0%,1,-,-,0.0%,5.5%,70.9%,48.7%,25.0%,41.8%,28.9%,36.6%,0.50
Carpet,108,62,46,57.4%,121-103,54.0%,1013-1003,50.2%,19-9,67.9%,0,,,,,,,,,,,
Grand Slams,88,55,33,62.5%,118-75,61.1%,944-814,53.7%,7-9,43.8%,4,-,-,0.5%,12.2%,64.9%,56.9%,25.6%,45.9%,39.4%,42.8%,0.73
Premiers,68,28,40,41.2%,67-89,42.9%,672-769,46.6%,6-10,37.5%,0,,,,,,,,,,,
Internationals,38,21,17,55.3%,49-47,51.0%,452-472,48.9%,6-3,66.7%,0,,,,,,,,,,,
Finals,17,8,9,47.1%,17-19,47.2%,150-181,45.3%,4-1,80.0%,0,,,,,,,,,,,
Semi-finals,34,17,17,50.0%,33-39,45.8%,315-348,47.5%,6-2,75.0%,0,,,,,,,,,,,
Quarter-finals,64,34,30,53.1%,67-73,47.9%,612-652,48.4%,12-8,60.0%,0,,,,,,,,,,,
vs Righties,379,200,179,52.8%,428-412,51.0%,3805-3862,49.6%,49-38,56.3%,4,-,-,0.5%,12.2%,64.9%,56.9%,25.6%,45.9%,39.4%,42.8%,0.73
vs Lefties,44,24,20,54.5%,47-48,49.5%,423-462,47.8%,8-3,72.7%,0,,,,,,,,,,,
vs Top 10,77,18,59,23.4%,48-122,28.2%,590-911,39.3%,13-11,54.2%,1,-,-,0.0%,5.5%,70.9%,48.7%,25.0%,41.8%,28.9%,36.6%,0.50
