Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2004,4,1,3,25.0%,3-6,33.3%,36-41,46.8%,0-0,-,0,,,,,,,,,,,,R32 (Estoril)
2003,24,7,17,29.2%,18-37,32.7%,221-287,43.5%,0-3,0.0%,4,-,-,0.5%,12.2%,64.9%,56.9%,25.6%,45.9%,39.4%,42.8%,0.73,SF (Sarasota)
2002,49,24,25,49.0%,58-58,50.0%,521-560,48.2%,6-4,60.0%,0,,,,,,,,,,,,W (Charleston)
2001,42,20,22,47.6%,47-48,49.5%,442-460,49.0%,6-7,46.2%,0,,,,,,,,,,,,F (Quebec City)
2000,23,11,12,47.8%,23-32,41.8%,242-283,46.1%,2-3,40.0%,0,,,,,,,,,,,,F (Kuala Lumpur)
1999,18,5,13,27.8%,14-27,34.1%,171-220,43.7%,0-2,0.0%,0,,,,,,,,,,,,R16 (3x)
1998,47,26,21,55.3%,51-43,54.3%,420-407,50.8%,7-4,63.6%,0,,,,,,,,,,,,SF (2x)
1997,68,45,23,66.2%,90-58,60.8%,741-641,53.6%,11-9,55.0%,0,,,,,,,,,,,,W (3x)
1996,63,45,18,71.4%,89-46,65.9%,656-562,53.9%,11-4,73.3%,0,,,,,,,,,,,,W (2x)
1995,44,31,13,70.5%,60-33,64.5%,452-338,57.2%,8-2,80.0%,0,,,,,,,,,,,,W (2x)
1994,58,39,19,67.2%,73-55,57.0%,580-532,52.2%,10-2,83.3%,0,,,,,,,,,,,,F (3x)
1993,29,15,14,51.7%,33-29,53.2%,295-271,52.1%,2-3,40.0%,0,,,,,,,,,,,,QF (2x)
1992,13,7,6,53.8%,15-14,51.7%,126-130,49.2%,0-1,0.0%,0,,,,,,,,,,,,QF (3x)
Career,482,276,206,57.3%,574-486,54.2%,4903-4732,50.9%,63-44,58.9%,4,-,-,0.5%,12.2%,64.9%,56.9%,25.6%,45.9%,39.4%,42.8%,0.73,
