Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Grass,9,5,4,55.6%,1,1,0,100.0%,1967,1982,R16,0,,,,,,,,,,
Roland Garros,10,Clay,20,10,10,50.0%,1,1,0,100.0%,1965,1982,R16,0,,,,,,,,,,
Wimbledon,17,Grass,47,30,17,63.8%,3,1,2,33.3%,1964,1981,F,0,,,,,,,,,,
US Open,13,Hard,27,14,13,51.9%,3,1,2,33.3%,1964,1982,SF,0,,,,,,,,,,
Fed Cup,9,,27,22,5,81.5%,0,0,0,-,1964,1979,,0,,,,,,,,,,
Eastbourne,12,Grass,35,23,12,65.7%,5,4,1,80.0%,1969,1983,SF,0,,,,,,,,,,
Chicago,9,Carpet,21,12,9,57.1%,3,1,2,33.3%,1973,1981,W,0,,,,,,,,,,
Phoenix,8,Hard,23,15,8,65.2%,3,2,1,66.7%,1971,1979,W,0,,,,,,,,,,
Hilversum,8,Clay,19,13,6,68.4%,0,0,0,-,1964,1973,W,0,,,,,,,,,,
Detroit,8,Carpet,15,7,8,46.7%,3,3,0,100.0%,1973,1981,QF,0,,,,,,,,,,
Boston,8,Carpet,14,6,8,42.9%,2,0,2,0.0%,1965,1982,SF,0,,,,,,,,,,
