Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1983,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,0,,,,,,,,,,,,R64 (2x)
1982,25,9,16,36.0%,18-30,37.5%,191-224,46.0%,4-4,50.0%,0,,,,,,,,,,,,QF (3x)
1981,25,5,20,20.0%,16-42,27.6%,212-302,41.2%,1-1,50.0%,0,,,,,,,,,,,,R16 (3x)
1980,48,24,24,50.0%,47-47,50.0%,410-426,49.0%,9-6,60.0%,0,,,,,,,,,,,,F (Talcahuano)
1979,55,29,26,52.7%,60-52,53.6%,502-469,51.7%,7-6,53.8%,0,,,,,,,,,,,,F (Stockholm)
1978,77,51,26,66.2%,96-56,63.2%,724-625,53.7%,11-8,57.9%,0,,,,,,,,,,,,F (5x)
1977,73,48,25,65.8%,97-57,63.0%,750-596,55.7%,4-5,44.4%,0,,,,,,,,,,,,F (2x)
1976,65,44,21,67.7%,94-51,64.8%,737-562,56.7%,5-4,55.6%,0,,,,,,,,,,,,W (Tokyo Sillook)
1975,37,17,20,45.9%,40-45,47.1%,386-409,48.6%,5-3,62.5%,0,,,,,,,,,,,,F (Palmas Del Mar)
1974,44,24,20,54.5%,52-44,54.2%,453-430,51.3%,4-3,57.1%,0,,,,,,,,,,,,
1973,68,39,29,57.4%,80-64,55.6%,684-606,53.0%,6-8,42.9%,0,,,,,,,,,,,,W (Hilversum)
1972,77,51,26,66.2%,104-64,61.9%,809-662,55.0%,7-4,63.6%,0,,,,,,,,,,,,W (2x)
1971,90,58,32,64.4%,125-78,61.6%,1040-856,54.9%,7-1,87.5%,0,,,,,,,,,,,,W (2x)
1970,41,22,19,53.7%,50-48,51.0%,456-445,50.6%,0-0,-,0,,,,,,,,,,,,W (Scheveningen)
1969,47,31,16,66.0%,69-37,65.1%,554-439,55.8%,0-0,-,0,,,,,,,,,,,,W (2x)
1967,28,12,16,42.9%,24-35,40.7%,258-301,46.2%,0-0,-,0,,,,,,,,,,,,F (Sydney Manly)
1966,61,37,24,60.7%,83-56,59.7%,736-627,54.0%,0-0,-,0,,,,,,,,,,,,W (Bristol)
1965,48,31,17,64.6%,67-40,62.6%,527-393,57.3%,0-0,-,0,,,,,,,,,,,,W (3x)
1964,19,8,11,42.1%,22-24,47.8%,201-218,48.0%,0-0,-,0,,,,,,,,,,,,
1963,6,1,5,16.7%,3-11,21.4%,54-81,40.0%,0-0,-,0,,,,,,,,,,,,F (Scheveningen)
Career,936,541,395,57.8%,1147-885,56.4%,9691-8695,52.7%,70-53,56.9%,0,,,,,,,,,,,,
