Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1977 Wimbledon F,L vs Wade,16.5%,22.4%,37.3%,18.2%,22.7%,30.6%,19.0%,69.6%,71.4%,28.6%,42.9%,53.3%,11.1%,66.7%,60.0%,119
1977 Wimbledon SF,W vs Barker,24.1%,38.0%,38.9%,27.3%,43.6%,42.5%,46.4%,74.1%,100.0%,25.6%,39.5%,34.4%,35.0%,47.8%,66.7%,120
Career (2 matches),,20.7%,31.1%,38.2%,23.2%,34.3%,36.8%,34.7%,72.0%,83.3%,26.6%,40.6%,40.4%,27.6%,54.3%,62.5%,120
