Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Rome CH R32,W vs Casanova,55% (6/11),100% (6/6),1/4,58% (7/12),29% (2/7),3/5,1/1,0/1,1/1,0/0
2019 Bordeaux CH R32,L vs Nys,50% (8/16),63% (5/8),1/6,38% (6/16),0% (0/6),2/4,0/1,0/0,0/1,0/0
2019 Budapest Q1,L vs Krajinovic,10% (1/10),0% (0/1),0/3,40% (4/10),25% (1/4),0/0,0/0,1/1,0/0,1/1
2019 Tunis CH R32,L vs Coria,33% (3/9),33% (1/3),0/2,60% (6/10),33% (2/6),0/1,0/0,1/3,0/0,1/2
2019 Sophia Antipolis CH SF,L vs Krajinovic,13% (1/8),100% (1/1),1/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2019 Sophia Antipolis CH QF,W vs Baldi,44% (4/9),75% (3/4),0/0,44% (4/9),100% (4/4),2/2,1/1,0/0,1/1,0/0
2019 Sophia Antipolis CH R16,W vs Giannessi,75% (6/8),67% (4/6),0/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2019 Sophia Antipolis CH R32,W vs Paire,78% (7/9),57% (4/7),0/0,25% (2/8),100% (2/2),2/2,0/0,0/0,0/0,0/0
2019 Sophia Antipolis CH R64,W vs Lamasine,86% (6/7),67% (4/6),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 Marbella CH R64,L vs Lopez Perez,50% (6/12),33% (2/6),1/2,42% (5/12),60% (3/5),2/2,0/1,2/2,0/0,2/2
2019 Bergamo CH F,L vs Sinner,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,0/1,0/0,0/0
2019 Bergamo CH SF,W vs De Greef,43% (6/14),67% (4/6),1/2,33% (5/15),40% (2/5),3/4,1/2,1/1,1/1,0/0
2019 Bergamo CH QF,W vs Choinski,27% (3/11),100% (3/3),0/1,10% (1/10),0% (0/1),2/2,0/0,0/0,0/0,0/0
2019 Bergamo CH R32,W vs Safwat,55% (6/11),33% (2/6),0/1,18% (2/11),50% (1/2),1/2,1/1,0/0,1/1,0/0
2019 Bergamo CH R64,W vs Grigelis,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2019 Budapest CH F,L vs Bublik,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,0/1,0/0,0/1
2019 Budapest CH SF,W vs Otte,36% (4/11),100% (4/4),1/2,36% (4/11),25% (1/4),2/4,1/3,1/1,0/1,0/0
2019 Budapest CH R16,W vs Gombos,44% (4/9),100% (4/4),0/2,40% (4/10),50% (2/4),3/4,2/2,0/0,1/1,0/0
2019 Budapest CH R32,W vs Barrere,30% (3/10),67% (2/3),0/1,27% (3/11),67% (2/3),2/2,1/1,2/2,1/1,0/0
2019 Budapest CH R64,W vs Nagy,71% (5/7),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2019 (25 matches),,38.3%,67.3%,14.0%,34.2%,33.3%,76.8%,75.0%,61.9%,85.7%,66.7%
2018 (5 matches),,24.6%,42.9%,0.0%,32.8%,42.1%,80.0%,100.0%,90.9%,-,100.0%
2017 (4 matches),,19.0%,87.5%,0.0%,44.2%,47.4%,100.0%,100.0%,100.0%,100.0%,100.0%
2016 (6 matches),,24.2%,68.8%,12.5%,57.8%,29.7%,88.9%,0.0%,60.0%,-,75.0%
2015 (9 matches),,23.5%,54.2%,7.4%,44.7%,30.4%,63.6%,75.0%,61.5%,100.0%,40.0%
Career (59 matches),,32.6%,65.2%,12.2%,38.7%,32.1%,76.5%,76.3%,69.4%,88.9%,64.0%
