Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,2,2,50.0%,4-5,44.4%,42-49,46.2%,1-1,50.0%,4,79.5%,13.3%,2.0%,2.3%,67.1%,67.2%,53.0%,62.5%,32.1%,48.0%,0.86,QF (Tenerife 2)
2022,5,3,2,60.0%,6-5,54.5%,55-53,50.9%,1-0,100.0%,5,79.6%,20.8%,6.4%,2.6%,64.2%,68.8%,52.0%,62.8%,35.1%,49.5%,0.94,QF (Saint Tropez)
2021,30,8,22,26.7%,19-44,30.2%,266-341,43.8%,3-10,23.1%,30,73.2%,15.7%,5.2%,3.1%,60.7%,66.9%,48.8%,59.8%,34.6%,47.3%,0.86,QF (Marbella)
2020,30,16,14,53.3%,33-34,49.3%,333-336,49.8%,8-7,53.3%,30,80.5%,18.5%,8.6%,3.3%,62.8%,71.9%,53.6%,65.1%,36.5%,50.6%,1.04,F (Cherbourg)
2019,60,35,25,58.3%,77-63,55.0%,699-660,51.4%,14-9,60.9%,60,78.5%,23.3%,6.5%,2.8%,61.1%,70.6%,51.0%,63.0%,38.4%,50.7%,1.04,F (3x)
2018,24,12,12,50.0%,27-27,50.0%,255-263,49.2%,6-1,85.7%,24,76.2%,20.4%,6.1%,3.8%,60.2%,70.5%,48.8%,61.8%,37.2%,49.7%,0.98,SF (Lyon)
2017,3,0,3,0.0%,2-6,25.0%,33-41,44.6%,0-0,-,3,78.4%,10.8%,1.3%,4.6%,62.1%,69.1%,50.5%,62.1%,28.5%,46.5%,0.75,R32 (3x)
2016,7,3,4,42.9%,5-9,35.7%,61-73,45.5%,1-2,33.3%,7,65.7%,27.5%,6.7%,4.2%,57.6%,65.9%,44.3%,56.8%,40.5%,48.8%,0.94,R16 (3x)
2015,33,13,20,39.4%,32-44,42.1%,340-387,46.8%,7-4,63.6%,33,72.5%,20.1%,6.0%,4.0%,62.3%,67.1%,46.7%,59.4%,35.1%,47.9%,0.86,F (Guangzhou)
2014,22,10,12,45.5%,23-27,46.0%,239-232,50.7%,2-3,40.0%,22,76.4%,23.9%,7.8%,4.3%,61.2%,67.4%,50.4%,60.8%,38.3%,49.5%,0.98,SF (2x)
2013,9,3,6,33.3%,7-12,36.8%,83-85,49.4%,1-1,50.0%,9,75.9%,22.9%,6.1%,5.3%,56.8%,72.2%,53.6%,64.1%,36.1%,49.7%,1.01,R16 (3x)
2011,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,33.3%,25.0%,3.6%,10.9%,54.5%,56.7%,24.0%,41.8%,39.2%,40.6%,0.67,R32 (Como)
2010,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,0.0%,3.6%,49.1%,44.4%,39.3%,41.8%,27.8%,36.3%,0.48,R32 (Milan)
Career,229,105,124,45.9%,235-280,45.6%,2413-2544,48.7%,44-38,53.7%,229,76.0%,20.7%,6.4%,3.5%,61.2%,69.1%,49.9%,61.7%,36.7%,49.3%,0.96,
