Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Rome CH R32,W vs Casanova,1.05,1.18,61.6,2.9,4.8%,54.8%,0.0%,52.6%,48.8%,55.3%
2019 Bordeaux CH R32,L vs Nys,0.92,0.89,76.6,26.5,4.8%,56.5%,0.0%,50.8%,42.9%,47.1%
2019 Budapest Q1,L vs Krajinovic,0.89,0.51,42.4,2.7,6.9%,65.5%,0.0%,56.0%,26.7%,16.7%
2019 Tunis CH R32,L vs Coria,0.99,0.71,53.1,2.3,5.3%,39.5%,5.4%,70.3%,37.5%,27.6%
2019 Sophia Antipolis CH SF,L vs Krajinovic,1.05,0.53,35.7,2.0,0.0%,34.4%,3.3%,56.7%,40.9%,11.1%
2019 Sophia Antipolis CH QF,W vs Baldi,1.37,1.43,50.8,2.5,5.3%,57.9%,0.0%,68.4%,44.4%,32.0%
2019 Sophia Antipolis CH R16,W vs Giannessi,0.89,1.68,47.2,2.4,3.8%,69.2%,8.7%,78.3%,46.9%,53.3%
2019 Sophia Antipolis CH R32,W vs Paire,1.07,1.73,40.6,2.1,3.4%,62.1%,7.7%,76.9%,53.1%,46.7%
2019 Sophia Antipolis CH R64,W vs Lamasine,1.08,2.23,34.6,2.3,4.2%,70.8%,20.0%,80.0%,45.2%,58.6%
2019 Marbella CH R64,L vs Lopez Perez,0.96,0.85,65.3,3.7,7.7%,59.6%,6.3%,56.3%,24.5%,50.0%
2019 Bergamo CH F,L vs Sinner,0.81,0.51,36.0,2.2,3.2%,48.4%,6.5%,54.8%,30.8%,30.4%
2019 Bergamo CH SF,W vs De Greef,1.02,1.19,66.4,4.2,11.3%,67.9%,5.8%,59.6%,35.2%,50.0%
2019 Bergamo CH QF,W vs Choinski,1.19,1.69,43.2,3.0,3.0%,72.7%,3.8%,73.1%,38.9%,38.2%
2019 Bergamo CH R32,W vs Safwat,1.10,1.29,61.5,2.2,2.6%,74.4%,2.9%,58.8%,42.5%,34.2%
2019 Bergamo CH R64,W vs Grigelis,1.42,2.85,30.0,2.0,4.0%,84.0%,15.0%,60.0%,65.2%,40.0%
2019 Budapest CH F,L vs Bublik,0.76,0.45,34.4,2.1,4.0%,48.0%,8.7%,47.8%,36.4%,25.0%
2019 Budapest CH SF,W vs Otte,1.15,1.40,51.9,2.4,2.6%,63.2%,2.6%,65.8%,32.4%,54.8%
2019 Budapest CH R16,W vs Gombos,1.21,1.51,54.1,2.0,2.8%,69.4%,2.9%,55.9%,44.8%,48.0%
2019 Budapest CH R32,W vs Barrere,1.14,1.38,59.7,2.6,13.2%,65.8%,2.9%,73.5%,41.2%,32.3%
2019 Budapest CH R64,W vs Nagy,1.14,1.85,38.3,2.2,13.0%,65.2%,14.3%,61.9%,52.2%,66.7%
2019 (25 matches),,1.03,1.07,53.8,2.6,5.5%,62.0%,5.3%,61.6%,38.3%,41.0%
2018 (5 matches),,1.04,0.89,55.8,2.5,5.8%,62.3%,5.3%,62.2%,30.1%,34.5%
2017 (4 matches),,0.90,0.78,44.4,2.9,3.0%,56.3%,3.1%,67.7%,31.3%,34.5%
2016 (6 matches),,0.98,0.71,52.4,2.7,6.0%,55.8%,3.7%,52.1%,34.0%,32.8%
2015 (9 matches),,1.07,0.79,55.0,2.7,6.5%,56.9%,4.3%,58.2%,31.4%,31.1%
Career (59 matches),,1.02,0.94,53.8,2.7,5.9%,59.8%,4.5%,60.2%,35.7%,38.1%
