Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2021 Villena CH R32,L vs Lopez,30.6%,46.9%,36.7%,37.8%,37.0%,63.0%,41.2%,50.0%,40.0%,58.3%,100.0%,27.8%,33.3%,30.8%,132
2019 Bergamo CH F,L vs Sinner,19.4%,24.2%,40.0%,23.7%,25.0%,31.8%,33.3%,31.1%,36.0%,57.9%,75.0%,5.6%,5.6%,52.9%,-79
Career (2 matches),,24.3%,34.2%,38.8%,29.9%,29.6%,43.7%,36.0%,38.3%,37.5%,58.1%,83.3%,16.7%,19.4%,43.3%,47
