Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 Villena CH R32,L vs Lopez,41.5%,47.1%,4.9%,1/1,2.35,63.3%,28.0%,42.9%,4.0%,2.21,58.8%,66.7%,50.0%,6.7%,2.54,69.2%
2019 Bergamo CH F,L vs Sinner,75.5%,40.5%,4.1%,0/2,2.51,0.0%,74.1%,25.0%,7.4%,2.39,0.0%,77.3%,58.8%,0.0%,2.74,0.0%
Career (2 matches),,60.0%,42.6%,4.4%,25.0%,2.45,23.8%,51.9%,29.6%,5.8%,2.33,20.0%,73.0%,55.6%,2.7%,2.65,30.0%
