Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Lorenzo Giustino [ITA],2,4,33.3%,3,1,2,33.3%,2011,2021,4,0.83,3.8%,3.0%,63.2%,64.3%,46.7%,57.8%,35.2%,66.7%,25.0%
6,Gianluca Mager [ITA],3,3,50.0%,1,1,0,100.0%,2014,2021,5,0.93,4.2%,2.3%,59.9%,69.7%,50.0%,61.8%,35.4%,57.6%,40.9%
5,Mohamed Safwat [EGY],3,2,60.0%,3,2,1,66.7%,2011,2020,3,1.23,4.7%,5.1%,52.1%,72.4%,58.4%,65.7%,42.1%,75.0%,52.6%
5,Federico Gaio [ITA],3,2,60.0%,4,3,1,75.0%,2009,2020,3,0.82,6.9%,3.8%,60.9%,68.6%,47.1%,60.2%,32.7%,52.2%,44.4%
5,Andrea Arnaboldi [ITA],3,2,60.0%,2,1,1,50.0%,2011,2019,3,1.23,8.9%,2.2%,62.1%,75.5%,57.6%,68.8%,38.3%,50.0%,42.1%
5,Claudio Grassi [ITA],2,3,40.0%,3,1,2,33.3%,2009,2013,0,,,,,,,,,,
4,Filippo Baldi [ITA],3,1,75.0%,0,0,0,-,2017,2021,3,1.43,3.9%,2.8%,62.6%,71.4%,64.2%,68.7%,44.7%,87.5%,57.9%
4,Cedrik Marcel Stebe [GER],0,4,0.0%,0,0,0,-,2013,2020,4,0.60,2.2%,6.0%,60.7%,61.3%,40.3%,53.0%,28.2%,38.1%,22.2%
4,Norbert Gombos [SVK],1,3,25.0%,1,1,0,100.0%,2015,2020,3,0.84,5.2%,3.3%,58.6%,74.0%,42.5%,61.0%,33.0%,43.8%,40.0%
4,Stefano Travaglia [ITA],1,3,25.0%,2,1,1,50.0%,2009,2019,2,0.80,6.1%,3.1%,64.4%,66.7%,48.3%,60.1%,32.0%,61.1%,57.1%
4,Carlos Boluda Purkiss [ESP],3,1,75.0%,2,1,1,50.0%,2012,2018,1,1.03,0.9%,3.7%,65.7%,66.2%,37.8%,56.5%,44.7%,58.3%,60.0%
4,Filippo Leonardi [ITA],3,1,75.0%,1,1,0,100.0%,2012,2017,0,,,,,,,,,,
4,Nicola Ghedin [ITA],2,2,50.0%,3,3,0,100.0%,2013,2017,0,,,,,,,,,,
4,Erik Crepaldi [ITA],1,3,25.0%,2,2,0,100.0%,2010,2015,2,0.77,13.6%,3.1%,69.8%,63.7%,53.1%,60.5%,30.6%,42.9%,44.4%
4,Riccardo Sinicropi [ITA],4,0,100.0%,1,1,0,100.0%,2013,2014,0,,,,,,,,,,
