Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Australian Open Q1,L vs Kuzmova,20% (2/10),100% (2/2),1/4,40% (4/10),0% (0/4),0/2,0/0,2/2,0/0,1/1
2017 Sant Cugat $25K R32,W vs Maristany Zuleta De Reales,73% (11/15),91% (10/11),4/8,53% (8/15),0% (0/8),4/8,0/0,0/0,0/0,0/0
2017 Obidos $25K QF,L vs Khromacheva,25% (2/8),50% (1/2),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/1
2017 Obidos $25K R32,W vs Parrizas Diaz,70% (7/10),86% (6/7),2/4,40% (4/10),0% (0/4),3/4,0/1,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K SF,L vs Pieri,56% (5/9),40% (2/5),1/4,75% (6/8),17% (1/6),0/2,0/0,1/2,0/0,1/1
2017 Santa Margherita Di Pula $25K QF,W vs Di Giuseppe,54% (7/13),86% (6/7),1/3,31% (4/13),25% (1/4),2/4,0/0,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R16,W vs Stagno,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Raggi,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2017 Dunakeszi $60K R32,L vs Bukta,17% (1/6),100% (1/1),1/5,100% (7/7),0% (0/7),0/1,0/0,0/2,0/0,0/1
2017 Braunschweig $25K R32,L vs Marozava,50% (5/10),80% (4/5),1/6,64% (7/11),0% (0/7),1/4,0/1,0/1,0/0,0/1
2017 Montreux $25K F,W vs Chiesa,67% (8/12),75% (6/8),2/3,23% (3/13),0% (0/3),4/6,2/2,1/1,1/1,0/0
2017 Montreux $25K SF,W vs Kung,50% (5/10),100% (5/5),1/2,30% (3/10),33% (1/3),3/3,0/0,0/0,0/0,0/0
2017 Montreux $25K QF,W vs In Albon,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2017 Montreux $25K R16,W vs Zuger,78% (7/9),100% (7/7),2/3,44% (4/9),0% (0/4),3/6,0/2,0/0,0/0,0/0
2017 Montreux $25K R32,W vs Jebawy,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2017 Chiswick $25K R32,W vs Deigman,60% (6/10),100% (6/6),0/2,33% (3/9),33% (1/3),4/5,1/1,2/2,0/0,0/0
2017 Woking $25K QF,L vs Diatchenko,30% (3/10),67% (2/3),1/4,50% (5/10),20% (1/5),1/2,0/0,1/1,0/0,1/1
2017 Woking $25K R32,W vs Terziyska,29% (5/17),40% (2/5),0/2,18% (3/17),33% (1/3),0/1,0/1,1/1,0/1,0/0
2017 Ystad $25K SF,L vs Lemoine,50% (7/14),86% (6/7),2/6,71% (10/14),30% (3/10),2/6,1/1,0/1,0/0,0/0
2017 Barcelona $60K R16,L vs Badosa,27% (4/15),25% (1/4),0/0,31% (5/16),60% (3/5),1/1,1/1,1/3,0/0,1/2
2018 (1 matches),,20.0%,100.0%,25.0%,40.0%,0.0%,0.0%,-,100.0%,-,100.0%
2017 (49 matches),,57.6%,86.8%,43.6%,41.6%,26.1%,70.7%,66.0%,45.8%,70.8%,40.0%
2016 (14 matches),,44.6%,80.3%,27.1%,51.3%,26.0%,66.0%,72.7%,43.8%,66.7%,42.9%
2015 (15 matches),,52.7%,87.3%,38.9%,54.0%,24.7%,60.3%,46.2%,12.5%,66.7%,0.0%
2014 (23 matches),,46.3%,79.8%,36.6%,51.6%,19.5%,60.0%,64.7%,52.4%,85.7%,22.2%
Career (160 matches),,51.7%,83.3%,37.4%,47.8%,22.9%,65.3%,63.4%,46.0%,64.5%,39.7%
