Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open Q1,L vs Dzumhur,0.93,0.50,37.7,2.3,0.0%,50.0%,0.0%,43.5%,19.2%,39.1%
2022 Alicante CH QF,L vs Marozsan,0.86,0.86,71.6,17.5,17.0%,66.0%,2.1%,58.3%,41.2%,34.0%
2020 Atp Cup RR,L vs Norrie,1.16,0.83,47.0,2.1,7.0%,67.4%,0.0%,38.5%,25.8%,41.4%
2019 Tampere CH R64,W vs Pellegrino,1.10,1.19,76.4,10.6,-,64.2%,-,61.2%,46.3%,33.3%
2019 Milan CH R32,L vs Balzerani,0.79,0.76,50.1,7.5,-,65.1%,-,52.6%,38.3%,40.5%
2019 M15 Plovdiv R16,W vs Mladenov,1.35,2.43,31.9,2.0,-,62.5%,-,77.3%,45.5%,65.0%
2019 M15 Plovdiv R32,W vs Arreche,1.18,1.67,35.1,2.0,-,70.4%,-,61.9%,45.5%,48.4%
2019 M15 Antalya R16,W vs Erel,1.25,1.73,44.6,2.0,-,74.2%,-,66.7%,44.4%,36.0%
2019 Ostrava CH R32,L vs Novak,1.05,0.93,75.4,5.4,1.9%,48.1%,0.0%,58.8%,53.7%,27.0%
2019 M15 Antalya QF,L vs Oconnell,0.80,0.72,53.5,2.1,0.0%,69.2%,0.0%,52.8%,35.1%,34.3%
2019 M15 Antalya R16,W vs Hellfritsch,1.07,1.74,40.3,2.1,0.0%,59.3%,0.0%,68.0%,61.5%,56.5%
2019 M15 Antalya R32,W vs Woerner,0.98,2.37,36.7,2.1,0.0%,90.5%,0.0%,61.1%,61.5%,50.0%
2019 M15 Antalya QF,L vs Popko,0.97,0.80,58.9,2.4,2.1%,57.4%,0.0%,48.8%,44.2%,32.5%
2019 M15 Antalya R32,W vs Erler,0.87,2.69,34.3,2.0,4.8%,71.4%,5.3%,84.2%,70.6%,68.8%
2019 M15 Antalya R16,L vs Meligeni Alves,0.80,0.86,65.7,6.0,6.0%,64.0%,0.0%,59.2%,49.0%,32.6%
2019 M15 Antalya R32,W vs Apostol,0.96,1.45,35.8,2.0,-,44.4%,-,72.0%,71.4%,55.6%
2019 Bangkok CH R16,L vs Duckworth,0.95,0.53,37.2,2.1,0.0%,50.0%,4.5%,36.4%,24.0%,39.1%
2019 Bangkok CH R32,L vs Sugita,0.77,0.62,39.8,2.1,9.1%,63.6%,0.0%,54.8%,29.4%,36.7%
2019 Bangkok CH R64,W vs Tyurnev,1.10,2.02,36.5,2.1,0.0%,76.0%,0.0%,69.6%,57.1%,42.9%
2019 Sofia R32,L vs Haase,0.87,0.55,39.8,2.2,2.9%,50.0%,15.6%,62.5%,29.0%,25.9%
2023 (1 matches),,0.93,0.50,37.7,2.3,0.0%,50.0%,0.0%,43.5%,19.2%,39.1%
2022 (1 matches),,0.86,0.86,71.6,17.5,17.0%,66.0%,2.1%,58.3%,41.2%,34.0%
2020 (1 matches),,1.16,0.83,47.0,2.1,7.0%,67.4%,0.0%,38.5%,25.8%,41.4%
2019 (19 matches),,0.96,1.05,51.8,2.6,1.9%,62.0%,2.3%,61.7%,44.5%,38.9%
2018 (4 matches),,1.02,0.95,53.3,3.0,4.7%,59.3%,5.1%,54.3%,39.1%,41.1%
Career (43 matches),,0.95,0.86,52.7,2.7,2.7%,58.3%,2.4%,58.6%,38.2%,37.6%
