Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,28,12,16,42.9%,34-38,47.2%,346-341,50.4%,2-7,22.2%,19,71.6%,25.6%,4.0%,4.0%,63.2%,65.5%,48.4%,59.2%,38.5%,49.3%,0.94
Clay,9,5,4,55.6%,13-8,61.9%,106-81,56.7%,0-2,0.0%,2,90.9%,20.0%,1.5%,1.5%,69.2%,68.9%,65.0%,67.7%,37.5%,53.7%,1.16
Carpet,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,0,,,,,,,,,,,
Other Tours,18,7,11,38.9%,16-21,43.2%,166-169,49.6%,1-3,25.0%,18,72.3%,26.1%,4.3%,4.0%,62.8%,65.0%,49.3%,59.2%,39.1%,49.7%,0.96
Best of 5,7,4,3,57.1%,16-12,57.1%,138-126,52.3%,1-1,50.0%,2,73.9%,23.9%,3.5%,3.5%,66.0%,68.8%,47.9%,61.7%,37.5%,49.6%,0.98
Best of 3,31,14,17,45.2%,33-34,49.3%,326-299,52.2%,1-8,11.1%,19,72.2%,25.7%,3.9%,4.0%,62.9%,65.0%,49.2%,59.1%,38.7%,49.5%,0.95
vs Righties,32,14,18,43.8%,39-39,50.0%,374-348,51.8%,2-7,22.2%,19,73.7%,25.7%,3.7%,4.0%,63.8%,65.8%,50.0%,60.1%,38.7%,49.8%,0.97
vs Lefties,3,1,2,33.3%,4-6,40.0%,48-57,45.7%,0-1,0.0%,2,62.5%,21.7%,4.8%,3.0%,60.0%,64.6%,40.9%,55.2%,37.1%,46.8%,0.83
vs Top 10,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,44.4%,12.5%,1.8%,7.0%,49.1%,67.9%,27.6%,47.4%,28.6%,39.4%,0.54
