Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Mar-2026,M25 Heraklion,Hard,R32,992,288,Robin Bertrand [FRA] d. Sesko,7-5 6-1,0.77,0.0%,1.7%,50.0%,44.8%,41.4%,5/11,1:35
09-Mar-2026,M15 Heraklion,Hard,R32,991,840,Ryan Colby [USA] d. Sesko,6-1 6-2,0.62,9.3%,7.0%,58.1%,40.0%,50.0%,1/6,1:17
02-Mar-2026,M15 Heraklion,Hard,R32,991,936,Stijn Paardekooper [NED] d. Sesko,6-2 6-2,0.60,0.0%,6.5%,63.0%,55.2%,41.2%,1/5,1:15
10-Nov-2025,M15 San Gregorio di Catania,Clay,F,1156,560,Gianmarco Ferrari [ITA] d. Sesko,6-4 6-2,0.46,1.9%,0.0%,63.0%,55.9%,60.0%,1/4,1:18
10-Nov-2025,M15 San Gregorio di Catania,Clay,SF,1156,575,Sesko d. Kirill Kivattsev [RUS],7-6(3) 6-4,1.15,1.3%,0.0%,60.3%,76.6%,54.8%,4/5,2:01
10-Nov-2025,M15 San Gregorio di Catania,Clay,QF,1156,508,Sesko d. Gabriele Pennaforti [ITA],4-6 6-1 6-3,1.41,0.0%,1.4%,74.3%,73.1%,50.0%,3/5,2:24
10-Nov-2025,M15 San Gregorio di Catania,Clay,R16,1156,930,Sesko d. Jeremy Gschwendtner [GBR],6-2 6-2,2.01,9.3%,2.3%,58.1%,92.0%,38.9%,1/2,1:12
10-Nov-2025,M15 San Gregorio di Catania,Clay,R32,1156,,Sesko d. Giovanni Conigliaro [ITA],6-0 6-1,3.02,5.1%,0.0%,59.0%,87.0%,62.5%,1/1,0:47
27-Oct-2025,M15 Selva Gardena,Hard,SF,1323,333,Sandro Kopp [AUT] d. Sesko,6-4 6-4,0.74,15.8%,1.8%,61.4%,65.7%,59.1%,2/4,1:32
27-Oct-2025,M15 Selva Gardena,Hard,QF,1323,530,Sesko d. Stefano Napolitano [ITA],6-2 6-2,1.63,3.8%,3.8%,48.1%,76.0%,59.3%,1/1,1:16
27-Oct-2025,M15 Selva Gardena,Hard,R16,1323,1478,Sesko d. Matteo Fondriest [ITA],6-3 6-1,1.63,12.5%,4.2%,75.0%,66.7%,58.3%,0/1,1:06
27-Oct-2025,M15 Selva Gardena,Hard,R32,1323,1069,Sesko d. Leonardo Malgaroli [ITA],7-6(7) 6-4,1.44,1.4%,1.4%,51.4%,80.6%,61.8%,3/4,1:44
29-Sep-2025,M15 Heraklion,Hard,SF,,652,Nino Ehrenschneider [GER] d. Sesko,6-4 6-1,0.75,0.0%,1.7%,58.3%,45.7%,48.0%,7/12,1:34
29-Sep-2025,M15 Heraklion,Hard,QF,,769,Sesko d. Yuta Kawahashi [JPN],6-0 6-1,1.64,5.1%,1.7%,59.3%,68.6%,54.2%,5/5,1:14
29-Sep-2025,M15 Heraklion,Hard,R16,,1089,Sesko d. Karlis Ozolins [LAT],7-5 6-1,1.26,6.7%,5.3%,56.0%,73.8%,48.5%,1/2,1:49
29-Sep-2025,M15 Heraklion,Hard,R32,,1545,Sesko d. Benjamin Gusic Wan [GBR],6-1 6-3,1.58,5.6%,1.9%,53.7%,69.0%,56.0%,2/3,1:23
22-Sep-2025,M15 Slovenj Gradec,Clay,R16,,683,Samuele Pieri [ITA] d. Sesko,6-3 7-6(6),0.74,4.5%,3.0%,59.7%,72.5%,33.3%,4/7,1:48
22-Sep-2025,M15 Slovenj Gradec,Clay,R32,,2170,Sesko d. Matic Dimic [SLO],6-2 6-4,1.34,3.6%,1.8%,67.3%,62.2%,61.1%,5/7,1:16
12-Sep-2025,Davis Cup WG2 R1: SLO vs URU,Hard,RR,,,Sesko d. Francisco Llanes [URU],1-6 7-6(4) 10-7,,,,,,,,
02-Jun-2025,M15 Ljubljana,Clay,R32,,863,Josip Simundza [CRO] d. Sesko,6-4 6-3,0.75,1.7%,1.7%,67.2%,56.4%,68.4%,0/2,1:28
