Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,8,2,6,25.0%,6-12,33.3%,85-102,45.5%,1-1,50.0%,8,54.9%,36.2%,1.9%,4.4%,54.2%,62.4%,39.7%,52.0%,44.2%,47.9%,0.92,R16 (2x)
2023,10,4,6,40.0%,9-13,40.9%,95-108,46.8%,1-0,100.0%,10,63.4%,29.7%,4.8%,4.5%,59.7%,64.1%,45.2%,56.5%,43.3%,49.6%,1.00,R16 (s Hertogenbosch)
2022,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,1,33.3%,22.2%,2.0%,4.1%,59.2%,44.8%,40.0%,42.9%,41.7%,42.2%,0.73,R64 (Charleston)
2021,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,12.5%,44.4%,0.0%,14.5%,46.8%,37.9%,39.4%,38.7%,48.5%,43.8%,0.79,R32 (Bogota)
2020,2,1,1,50.0%,3-2,60.0%,26-24,52.0%,1-0,100.0%,2,56.3%,25.0%,0.5%,3.1%,65.6%,62.7%,48.5%,57.8%,45.7%,52.3%,1.08,R64 (US Open)
2019,11,4,7,36.4%,9-16,36.0%,104-135,43.5%,2-0,100.0%,11,54.2%,31.9%,2.3%,6.0%,60.4%,59.2%,43.1%,52.8%,42.7%,47.7%,0.90,QF (Monterrey)
2018,20,9,11,45.0%,24-23,51.1%,202-198,50.5%,0-0,-,20,59.6%,41.1%,1.3%,5.2%,58.1%,58.4%,46.3%,53.3%,45.9%,49.7%,0.98,SF (2x)
2017,10,5,5,50.0%,11-10,52.4%,99-94,51.3%,1-2,33.3%,9,52.2%,49.2%,1.7%,4.9%,56.5%,60.3%,42.4%,52.5%,47.6%,50.2%,1.00,QF (Quebec City)
2016,11,5,6,45.5%,12-14,46.2%,121-126,49.0%,3-1,75.0%,11,63.1%,33.9%,3.0%,3.5%,57.4%,60.3%,47.8%,54.9%,43.4%,49.4%,0.96,QF (Bogota)
2015,12,5,7,41.7%,11-17,39.3%,116-150,43.6%,5-0,100.0%,10,52.8%,39.0%,3.8%,5.0%,59.8%,55.9%,51.2%,54.0%,41.8%,47.9%,0.91,QF (Nottingham)
2014,7,2,5,28.6%,4-11,26.7%,58-74,43.9%,0-1,0.0%,6,-,-,2.1%,7.0%,57.6%,59.2%,40.2%,51.2%,46.4%,48.8%,0.95,QF (Stanford)
2013,2,1,1,50.0%,2-2,50.0%,20-21,48.8%,0-0,-,1,-,-,7.0%,7.0%,56.3%,62.5%,38.7%,52.1%,53.6%,52.9%,1.12,R64 (US Open)
Career,95,38,57,40.0%,91-124,42.3%,936-1057,47.0%,14-5,73.7%,90,57.1%,36.7%,2.5%,5.0%,58.2%,59.5%,45.0%,53.4%,44.5%,49.0%,0.96,
