Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Danielle Collins [USA],4,3,57.1%,3,3,0,100.0%,2016,2023,3,1.10,3.0%,2.4%,62.1%,61.9%,50.0%,57.4%,47.0%,50.0%,50.0%
7,Madison Brengle [USA],1,6,14.3%,0,0,0,-,2010,2021,3,0.62,3.4%,4.7%,63.5%,47.9%,33.3%,42.6%,35.7%,29.2%,57.1%
7,Taylor Townsend [USA],4,3,57.1%,1,0,1,0.0%,2013,2020,5,1.16,0.6%,2.6%,63.0%,65.8%,45.2%,58.2%,48.6%,54.5%,47.8%
7,Maria Sanchez [USA],4,3,57.1%,3,1,2,33.3%,2009,2017,0,,,,,,,,,,
6,Allie Kiick [USA],3,3,50.0%,0,0,0,-,2013,2022,2,1.19,4.5%,2.2%,52.8%,68.1%,38.1%,53.9%,54.7%,41.7%,64.3%
5,Lucrezia Stefanini [ITA],1,4,20.0%,1,0,1,0.0%,2023,2025,5,0.85,2.2%,6.3%,58.8%,57.4%,37.1%,49.1%,43.3%,44.4%,72.0%
5,Viktorija Golubic [SUI],3,2,60.0%,2,1,1,50.0%,2017,2025,3,0.98,2.2%,1.8%,52.9%,55.8%,43.0%,49.8%,49.4%,43.8%,47.2%
5,Lauren Davis [USA],2,3,40.0%,0,0,0,-,2014,2024,3,1.10,1.5%,1.5%,55.4%,60.2%,50.6%,55.9%,48.6%,65.4%,65.0%
5,Carol Zhao [CAN],3,2,60.0%,2,1,1,50.0%,2012,2024,1,1.06,0.8%,2.5%,50.0%,58.3%,43.3%,50.8%,52.1%,53.3%,47.4%
5,Kayla Day [USA],3,2,60.0%,1,1,0,100.0%,2019,2023,2,1.16,1.5%,3.7%,58.1%,75.9%,45.6%,63.2%,42.8%,61.5%,38.9%
5,Ashlyn Krueger [USA],4,1,80.0%,1,1,0,100.0%,2021,2023,2,1.15,1.7%,3.5%,63.0%,64.2%,35.9%,53.8%,53.4%,55.0%,56.5%
5,Tatjana Maria [GER],0,5,0.0%,0,0,0,-,2014,2022,2,0.63,0.8%,4.2%,53.4%,46.0%,41.8%,44.1%,35.1%,31.3%,25.0%
5,Mayo Hibi [JPN],2,3,40.0%,0,0,0,-,2014,2019,1,0.81,1.9%,5.6%,59.3%,50.0%,50.0%,50.0%,40.7%,28.6%,50.0%
5,Evgeniya Rodina [RUS],1,4,20.0%,1,0,1,0.0%,2015,2018,2,1.16,4.9%,4.2%,60.1%,73.3%,47.4%,62.9%,43.1%,73.3%,43.8%
4,Nao Hibino [JPN],2,2,50.0%,1,1,0,100.0%,2017,2024,4,0.97,1.6%,5.0%,58.3%,55.9%,36.8%,48.0%,50.3%,47.9%,44.0%
