Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Busan CH R16,W vs Yang,0.92,1.43,60.8,2.9,2.9%,73.5%,13.8%,69.0%,33.3%,56.4%
2019 Busan CH R32,W vs Jung,1.02,1.28,64.4,3.1,12.2%,70.7%,2.6%,64.1%,34.1%,47.6%
2019 Busan CH R64,W vs Setkic,1.06,1.56,41.0,2.1,6.7%,66.7%,10.3%,58.6%,54.8%,55.2%
2019 Seoul CH R16,L vs Bolt,0.75,0.73,49.3,2.2,2.9%,68.6%,12.9%,61.3%,31.8%,35.9%
2019 Seoul CH R32,W vs Jung,1.11,1.18,64.3,202.3,1.9%,53.8%,4.0%,60.0%,42.9%,49.2%
2019 Nanchang CH R16,L vs Milojevic,0.80,0.81,62.6,2.4,5.1%,76.9%,13.9%,50.0%,33.3%,39.6%
2019 Nanchang CH R32,W vs Nedovyesov,1.03,1.20,73.8,5.7,4.3%,63.8%,7.7%,69.2%,31.4%,47.9%
2019 Nanchang CH R64,W vs Lo,1.06,2.51,31.6,2.0,9.5%,76.2%,16.7%,77.8%,51.9%,57.7%
2019 Anning CH R64,L vs Zhang,0.99,0.83,59.7,7.7,5.1%,59.3%,1.8%,56.1%,35.2%,35.3%
2019 Taipei CH R32,L vs Majchrzak,0.84,0.44,35.4,2.0,12.5%,62.5%,0.0%,41.7%,30.4%,19.0%
2019 Taipei CH R64,W vs Hsu,0.99,1.70,63.1,2.2,23.5%,88.2%,6.7%,66.7%,42.6%,32.6%
2019 Burnie CH R64,L vs Kuhn,0.94,0.81,64.5,2.2,3.9%,64.7%,2.1%,47.9%,37.0%,37.8%
2018 Canberra CH R16,W vs Duckworth,1.26,1.22,58.8,2.2,8.2%,67.3%,2.2%,60.0%,33.3%,36.8%
2018 Traralgon CH R32,W vs Duckworth,1.09,1.49,50.3,2.7,2.8%,86.1%,6.3%,56.3%,41.2%,35.3%
2018 Kaohsiung CH R32,L vs Monfils,0.94,0.78,61.3,4.6,4.2%,70.8%,2.3%,61.4%,33.3%,22.0%
2018 Gwangju CH R16,W vs Maamoun,1.02,1.57,44.4,2.8,17.9%,60.7%,3.8%,65.4%,48.1%,65.4%
2017 Kobe CH SF,L vs Robert,1.02,0.68,48.1,3.1,7.3%,58.5%,5.0%,47.5%,29.4%,33.3%
2017 Kobe CH R16,W vs Hurkacz,1.31,1.33,64.8,2.3,8.9%,57.8%,2.3%,51.2%,42.4%,50.0%
2017 Ho Chi Minh City CH SF,L vs Youzhny,0.83,0.81,71.0,4.1,10.0%,62.0%,14.0%,53.5%,31.3%,50.8%
2017 Kaohsiung CH R16,L vs Rosol,1.13,0.91,79.7,22.5,9.2%,63.1%,9.7%,51.6%,35.8%,32.6%
2019 (12 matches),,0.97,1.07,58.6,2.8,6.9%,67.5%,6.7%,59.3%,37.7%,43.0%
2018 (4 matches),,1.09,1.21,55.0,2.9,7.5%,71.4%,3.4%,60.5%,37.8%,37.4%
2017 (28 matches),,0.99,0.96,59.8,2.8,8.6%,64.7%,8.7%,59.5%,33.9%,39.4%
2016 (14 matches),,0.97,0.93,55.3,2.9,5.3%,61.2%,4.6%,62.3%,36.9%,36.0%
Career (58 matches),,0.99,0.99,58.2,2.8,7.4%,64.9%,7.0%,60.2%,35.7%,39.3%
