Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Hamburg R32,W vs Geerlings,1.11,1.17,65.5,3.4,3.4%,55.2%,0.0%,57.1%,46.9%,45.5%
2025 W100 Bonita Springs FL F,W vs Osuigwe,1.33,1.86,30.0,2.1,5.9%,61.8%,0.0%,62.5%,44.4%,62.5%
2022 Wimbledon R128,L vs Maria,0.99,0.81,64.4,4.5,0.0%,50.0%,0.0%,61.5%,35.0%,37.8%
2022 Bogota R32,L vs Lamens,0.83,0.87,81.4,5.3,4.7%,53.5%,9.5%,54.8%,50.0%,46.5%
2021 US Open R128,L vs Krejcikova,1.12,0.41,37.7,2.1,3.4%,44.8%,11.5%,50.0%,13.0%,26.3%
2021 Wimbledon R128,L vs Pliskova,0.84,0.85,66.6,14.1,4.9%,61.0%,5.4%,64.9%,35.6%,40.5%
2021 Roland Garros R64,L vs Jabeur,0.81,0.50,38.6,2.1,0.0%,56.3%,0.0%,50.0%,32.0%,26.1%
2021 Roland Garros R128,W vs Bara,1.16,1.47,59.6,2.5,6.1%,69.7%,6.9%,75.9%,33.3%,36.7%
2021 Charleston 2 F,W vs Jabeur,1.09,1.27,57.0,4.6,2.2%,57.8%,0.0%,66.7%,53.3%,34.1%
2021 Australian Open R128,L vs Hibino,0.84,0.85,71.4,9.4,7.0%,53.5%,2.5%,62.5%,43.8%,41.9%
2020 Roland Garros R64,L vs Alexandrova,0.90,0.48,39.2,2.0,3.7%,51.9%,0.0%,56.0%,30.8%,17.4%
2020 Roland Garros R128,W vs Blinkova,1.02,1.12,77.5,5.7,0.0%,58.7%,0.0%,54.8%,48.3%,46.3%
2020 US Open R128,L vs Yastremska,0.93,0.83,81.2,2.6,5.3%,66.7%,0.0%,59.6%,25.9%,40.4%
2020 Australian Open R128,L vs Kontaveit,1.01,0.55,40.4,2.0,4.0%,40.0%,0.0%,33.3%,42.9%,25.0%
2019 US Open R128,L vs Linette,0.97,0.74,52.1,2.1,5.3%,65.8%,2.8%,44.4%,32.4%,35.3%
2019 Wimbledon R128,L vs Kenin,0.82,0.58,43.4,2.1,3.6%,60.7%,4.0%,60.0%,26.9%,29.2%
2019 Roland Garros R128,L vs Rogers,0.96,0.74,53.4,2.5,0.0%,64.9%,5.6%,33.3%,36.4%,41.9%
2019 Bogota F,L vs Anisimova,0.99,0.82,63.0,8.2,6.8%,40.9%,9.8%,48.8%,53.2%,38.6%
2019 Bogota SF,W vs Arruabarrena,1.02,1.55,56.4,3.4,13.3%,70.0%,22.2%,70.4%,45.2%,44.8%
2019 Bogota QF,W vs Errani,1.02,1.38,57.5,2.2,5.4%,59.5%,17.1%,62.9%,44.4%,61.5%
2025 (2 matches),,1.19,1.39,52.7,2.6,4.3%,57.6%,0.0%,59.1%,46.1%,51.5%
2022 (2 matches),,0.90,0.85,73.3,4.9,2.3%,51.7%,4.9%,58.0%,43.0%,42.5%
2021 (6 matches),,0.97,0.89,57.6,3.4,4.0%,57.4%,4.0%,62.2%,37.9%,35.9%
2020 (4 matches),,0.97,0.81,67.2,2.6,3.2%,57.4%,0.0%,53.6%,36.8%,36.9%
2019 (14 matches),,1.04,1.04,54.7,2.5,5.4%,60.9%,7.3%,57.0%,40.7%,41.7%
Career (70 matches),,1.02,1.10,57.0,2.7,2.8%,57.7%,3.1%,58.7%,45.4%,44.5%
