Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Hamburg R32,W vs Geerlings,79.6%,55.4%,1.1%,1/0,2.75,3.7%,80.9%,52.7%,0.0%,2.84,6.0%,82.6%,63.2%,4.3%,2.62,0.0%
2025 ITF Bonita Springs F,W vs Osuigwe,74.5%,57.9%,7.8%,3/1,2.31,10.6%,82.4%,53.6%,8.8%,2.37,14.3%,83.3%,70.0%,8.3%,2.12,0.0%
2022 Bogota R32,L vs Lamens,56.2%,50.0%,7.9%,3/4,2.15,9.8%,77.6%,44.7%,4.1%,2.09,23.5%,54.5%,66.7%,22.7%,2.20,0.0%
2021 Charleston 2 F,W vs Jabeur,76.7%,50.0%,3.5%,1/2,2.16,16.4%,77.8%,45.7%,6.7%,2.19,15.2%,91.2%,54.8%,0.0%,2.12,18.2%
2020 Roland Garros R128,W vs Blinkova,79.5%,56.2%,7.1%,6/2,2.23,1.4%,76.3%,51.7%,7.9%,2.40,2.3%,93.9%,64.5%,6.1%,1.94,0.0%
2019 Bogota F,L vs Anisimova,60.4%,65.5%,3.3%,1/2,2.45,8.0%,62.9%,61.5%,3.2%,2.66,13.8%,69.6%,75.0%,4.3%,2.17,0.0%
2019 Bogota QF,W vs Errani,66.0%,57.1%,5.7%,0/3,2.42,4.5%,75.9%,59.1%,10.3%,2.24,8.0%,81.3%,53.8%,0.0%,2.60,0.0%
2019 Australian Open R64,L vs Sakkari,53.2%,48.0%,4.3%,1/1,2.35,13.9%,51.4%,38.9%,2.9%,2.37,18.2%,70.0%,71.4%,10.0%,2.32,7.1%
2019 Australian Open R128,W vs Hon,62.3%,57.6%,9.4%,5/5,2.73,13.6%,65.5%,60.5%,8.6%,2.71,18.2%,75.7%,53.6%,13.5%,2.77,4.5%
Last 52 Weeks (2 matches),,77.8%,56.3%,3.5%,80.0%,2.59,6.3%,81.4%,53.0%,2.9%,2.65,9.4%,82.9%,65.5%,5.7%,2.48,0.0%
Career (9 matches),,68.4%,55.6%,5.6%,51.2%,2.43,8.6%,72.6%,52.6%,5.5%,2.49,12.0%,79.5%,61.7%,7.6%,2.34,3.2%
