Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Hamburg R32,W vs Geerlings,25,39,0.6,12.1%,18.8%,23,34,0.7,11.7%,17.3%,8.1%,2.5%,0.7,14.0%,20.3%
2025 W100 Bonita Springs FL F,W vs Osuigwe,17,19,0.9,14.7%,16.4%,15,16,0.9,14.0%,15.0%,10.3%,3.7%,0.8,10.3%,13.8%
2022 Wimbledon R128,L vs Maria,35,43,0.8,21.9%,26.9%,35,41,0.9,23.8%,27.9%,17.0%,6.1%,0.7,8.1%,11.3%
2022 Bogota R32,L vs Lamens,16,54,0.3,9.2%,31.0%,10,44,0.2,7.2%,31.9%,3.6%,1.4%,0.1,2.9%,28.7%
2021 US Open R128,L vs Krejcikova,15,27,0.6,15.5%,27.8%,11,26,0.4,12.6%,29.9%,4.6%,2.3%,1.7,20.6%,12.4%
2021 Wimbledon R128,L vs Pliskova,24,15,1.6,14.5%,9.1%,20,12,1.7,13.3%,8.0%,9.3%,3.3%,1.9,15.8%,8.5%
2021 Roland Garros R64,L vs Jabeur,10,18,0.6,9.1%,16.4%,10,18,0.6,9.4%,17.0%,,,1.3,20.0%,15.5%
2021 Roland Garros R128,W vs Bara,32,30,1.1,25.6%,24.0%,32,30,1.1,26.9%,25.2%,,,2.0,12.8%,6.4%
2021 Charleston 2 F,W vs Jabeur,15,29,0.5,9.0%,17.5%,14,24,0.6,9.2%,15.8%,5.9%,3.3%,0.8,18.7%,24.7%
2021 Australian Open R128,L vs Hibino,26,36,0.7,14.9%,20.7%,26,36,0.7,16.0%,22.2%,,,0.5,10.9%,21.3%
2020 Roland Garros R64,L vs Alexandrova,11,13,0.8,10.9%,12.9%,11,13,0.8,11.8%,14.0%,,,1.8,19.8%,10.9%
2020 Roland Garros R128,W vs Blinkova,28,34,0.8,14.0%,17.0%,28,34,0.8,15.0%,18.2%,,,0.6,12.5%,21.0%
2020 US Open R128,L vs Yastremska,15,20,0.8,6.8%,9.1%,12,17,0.7,6.0%,8.5%,3.0%,1.5%,0.8,14.6%,17.4%
2020 Australian Open R128,L vs Kontaveit,4,24,0.2,4.6%,27.6%,4,24,0.2,5.1%,30.8%,,,0.6,9.2%,14.9%
2019 US Open R128,L vs Linette,13,37,0.4,9.0%,25.5%,10,34,0.3,7.6%,25.8%,6.1%,1.5%,0.9,13.1%,14.5%
2019 Wimbledon R128,L vs Kenin,9,21,0.4,8.7%,20.4%,7,19,0.4,7.1%,19.4%,4.1%,3.1%,1.3,15.5%,11.7%
2019 Roland Garros R128,L vs Rogers,15,21,0.7,10.9%,15.3%,15,21,0.7,12.2%,17.1%,,,1.3,18.2%,13.9%
2019 Bogota F,L vs Anisimova,17,38,0.4,9.7%,21.6%,10,27,0.4,6.7%,18.0%,6.7%,0.0%,0.5,11.9%,22.2%
2019 Bogota QF,W vs Errani,32,37,0.9,25.6%,29.6%,25,34,0.7,23.4%,31.8%,20.6%,1.9%,0.2,3.2%,14.4%
2019 Australian Open R64,L vs Sakkari,11,28,0.4,10.8%,27.5%,8,24,0.3,9.2%,27.6%,5.7%,2.3%,1.0,14.7%,14.7%
Career (21 matches),,395,613,0.6,12.8%,19.8%,339,554,0.6,12.1%,19.8%,5.3%,1.7%,0.8,13.2%,17.1%
