Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 Fed Cup RR,L vs Radwanska,16,21,0.8,15.7%,20.6%,16,21,0.8,16.0%,21.0%,6.0%,10.0%,1.5,18.6%,12.7%
2007 Tokyo F,W vs Ivanovic,11,10,1.1,8.7%,7.9%,10,9,1.1,8.4%,7.6%,5.0%,3.4%,0.6,18.1%,29.9%
2007 Australian Open R64,W vs Kudryavtseva,12,9,1.3,10.7%,8.0%,11,7,1.6,10.7%,6.8%,6.8%,3.9%,0.6,17.9%,27.7%
2007 Australian Open R128,W vs Dechy,16,7,2.3,18.2%,8.0%,14,4,3.5,17.3%,4.9%,9.9%,7.4%,0.8,12.5%,15.9%
2006 WTA Tour Championships RR,W vs Petrova,19,27,0.7,10.8%,15.3%,15,24,0.6,9.7%,15.5%,3.9%,4.5%,0.7,19.9%,27.8%
2006 Montreal F,L vs Ivanovic,6,11,0.5,5.9%,10.9%,6,9,0.7,6.4%,9.6%,4.3%,2.1%,1.5,22.8%,14.9%
2006 Berlin R16,W vs Dementieva,22,23,1.0,19.3%,20.2%,22,21,1.0,20.0%,19.1%,11.8%,8.2%,0.5,12.3%,23.7%
2006 Doha QF,W vs Kuznetsova,10,17,0.6,6.7%,11.3%,7,12,0.6,5.1%,8.7%,3.6%,1.4%,0.8,22.0%,28.7%
2006 Dubai R32,W vs Mirza,24,24,1.0,15.5%,15.5%,20,21,1.0,13.8%,14.5%,4.8%,9.0%,0.7,14.8%,20.0%
2006 Tokyo F,L vs Dementieva,9,18,0.5,9.4%,18.8%,9,13,0.7,10.2%,14.8%,3.4%,5.7%,1.7,22.9%,13.5%
2006 Australian Open QF,L vs Clijsters,18,24,0.8,9.2%,12.2%,17,18,0.9,9.3%,9.9%,5.5%,3.8%,0.8,16.8%,20.4%
2002 Filderstadt R16,L vs Dementieva,9,18,0.5,9.4%,18.8%,9,16,0.6,10.5%,18.6%,7.0%,3.5%,1.3,26.0%,19.8%
2002 Hamburg SF,L vs Williams,11,18,0.6,8.5%,13.8%,11,16,0.7,9.2%,13.4%,5.9%,3.4%,1.3,28.5%,22.3%
2002 Indian Wells SF,W vs Seles,10,9,1.1,18.9%,17.0%,9,9,1.0,17.3%,17.3%,7.7%,7.7%,0.6,15.1%,24.5%
2002 Tokyo F,W vs Seles,29,19,1.5,14.4%,9.5%,24,14,1.7,13.3%,7.8%,6.7%,6.1%,1.4,23.4%,16.9%
2002 Australian Open F,L vs Capriati,24,61,0.4,11.4%,29.0%,22,55,0.4,11.3%,28.2%,8.2%,3.1%,0.5,13.3%,26.7%
2002 Australian Open SF,W vs Seles,30,12,2.5,16.3%,6.5%,25,10,2.5,15.1%,6.0%,9.6%,5.4%,1.1,23.9%,22.3%
2001 US Open SF,L vs Williams,5,9,0.6,5.3%,9.6%,5,7,0.7,6.0%,8.4%,4.8%,1.2%,2.2,40.4%,18.1%
2001 Roland Garros SF,L vs Capriati,11,32,0.3,8.2%,23.9%,10,29,0.3,8.2%,23.8%,3.3%,4.9%,0.6,15.7%,26.1%
2001 Charleston F,L vs Capriati,14,33,0.4,7.5%,17.7%,14,30,0.5,7.8%,16.8%,3.4%,4.5%,0.7,16.7%,23.7%
Career (79 matches),,1535,1568,1.0,14.0%,14.3%,1416,1388,1.0,13.9%,13.6%,7.1%,6.7%,0.9,19.0%,21.7%
