Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 Fed Cup RR,L vs Radwanska,8.1%,80.0%,20.2%,68.2%,3.7%,0.0%,0.0%,6.2%,28.6%,0.5%,0.0%,-8,-63
2007 Tokyo F,W vs Ivanovic,2.0%,100.0%,13.4%,64.7%,9.6%,14.3%,0.0%,10.3%,25.0%,1.1%,50.0%,-91,-63
2007 Australian Open R64,W vs Kudryavtseva,2.0%,0.0%,13.4%,66.7%,10.3%,20.8%,0.0%,3.6%,16.7%,0.0%,-,-91,-69
2007 Australian Open R128,W vs Dechy,0.0%,-,21.6%,84.2%,22.6%,28.6%,0.0%,16.7%,20.0%,0.7%,0.0%,2,44
2006 WTA Championships RR,W vs Petrova,3.7%,33.3%,8.5%,60.0%,5.8%,9.4%,0.0%,4.9%,16.7%,1.5%,20.0%,-105,-75
2006 Montreal F,L vs Ivanovic,0.0%,-,13.9%,50.0%,6.3%,8.0%,50.0%,9.4%,0.0%,1.9%,100.0%,-87,-75
2006 Berlin R16,W vs Dementieva,1.6%,0.0%,17.5%,80.0%,5.4%,6.8%,0.0%,4.8%,16.1%,1.8%,40.0%,-49,-37
2006 Doha QF,W vs Kuznetsova,0.0%,-,2.0%,100.0%,9.4%,8.0%,0.0%,3.6%,11.1%,0.0%,-,-150,-100
2006 Dubai R32,W vs Mirza,0.0%,-,11.0%,88.2%,6.1%,5.0%,0.0%,8.7%,16.7%,2.7%,37.5%,-40,-24
2006 Tokyo F,L vs Dementieva,13.6%,50.0%,18.8%,44.4%,1.7%,3.8%,0.0%,9.8%,25.0%,0.0%,-,-85,-75
2006 Australian Open QF,L vs Clijsters,5.0%,60.0%,15.3%,70.0%,5.9%,11.3%,0.0%,5.9%,3.7%,1.7%,40.0%,-62,-39
2002 Filderstadt R16,L vs Dementieva,2.2%,0.0%,21.9%,47.6%,4.8%,5.8%,0.0%,3.8%,4.3%,1.9%,25.0%,-83,-94
2002 Hamburg SF,L vs Williams,0.0%,-,9.2%,50.0%,7.4%,15.0%,0.0%,6.3%,18.2%,3.0%,28.6%,-92,-101
2002 Indian Wells SF,W vs Seles,0.0%,-,8.8%,87.5%,17.8%,33.3%,16.7%,10.5%,33.3%,0.0%,-,-17,-27
2002 Tokyo F,W vs Seles,0.0%,-,8.0%,81.3%,15.9%,19.2%,14.3%,18.6%,28.6%,0.4%,100.0%,-15,3
2002 Australian Open F,L vs Capriati,0.0%,-,6.2%,69.2%,4.7%,6.4%,0.0%,5.0%,10.9%,0.9%,40.0%,-44,-46
2002 Australian Open SF,W vs Seles,0.0%,-,6.0%,90.9%,9.7%,20.0%,0.0%,10.3%,30.8%,0.7%,50.0%,-115,-77
2001 US Open SF,L vs Williams,0.0%,-,7.4%,57.1%,9.4%,25.0%,0.0%,3.8%,14.3%,0.0%,-,-131,-127
2001 Roland Garros SF,L vs Capriati,1.6%,0.0%,9.0%,83.3%,2.7%,5.0%,0.0%,2.9%,8.0%,0.9%,33.3%,-75,-75
2001 Charleston F,L vs Capriati,0.0%,-,7.5%,78.6%,5.2%,5.1%,0.0%,5.9%,24.2%,1.3%,28.6%,-107,-110
Career (79 matches),,2.8%,55.3%,10.5%,69.4%,9.1%,12.8%,13.4%,9.1%,23.0%,1.2%,39.2%,-59,-54
