Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2007 Tokyo F,W vs Ivanovic,78% (7/9),57% (4/7),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2007 Australian Open R64,W vs Kudryavtseva,88% (7/8),100% (7/7),2/3,50% (4/8),25% (1/4),2/5,0/1,0/0,0/1,0/0
2007 Australian Open R128,W vs Dechy,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2006 WTA Tour Championships RR,W vs Petrova,36% (5/14),100% (5/5),1/4,29% (4/14),0% (0/4),3/5,2/3,0/0,1/1,0/0
2006 Montreal F,L vs Ivanovic,0% (0/8),- (0/0),0/3,78% (7/9),43% (3/7),0/0,0/0,1/2,0/0,0/1
2006 Berlin R16,W vs Dementieva,63% (5/8),100% (5/5),2/2,44% (4/9),50% (2/4),5/5,2/2,0/0,1/1,0/0
2006 Doha QF,W vs Kuznetsova,60% (6/10),67% (4/6),2/2,30% (3/10),33% (1/3),2/3,0/1,2/2,0/1,0/0
2006 Dubai R32,W vs Mirza,80% (8/10),75% (6/8),4/4,55% (6/11),33% (2/6),4/6,2/3,0/0,1/2,0/0
2006 Tokyo F,L vs Dementieva,43% (3/7),33% (1/3),1/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2006 Australian Open QF,L vs Clijsters,43% (6/14),83% (5/6),1/5,62% (8/13),38% (3/8),3/4,0/0,2/2,0/0,1/1
2002 Filderstadt R16,L vs Dementieva,38% (3/8),67% (2/3),2/5,75% (6/8),0% (0/6),1/2,0/0,0/1,0/0,0/0
2002 Hamburg SF,L vs Williams,60% (6/10),83% (5/6),3/7,82% (9/11),11% (1/9),0/5,0/0,1/2,0/0,0/1
2002 Tokyo F,W vs Seles,20% (3/15),67% (2/3),1/2,25% (4/16),50% (2/4),1/2,1/1,2/2,1/1,0/0
2002 Australian Open F,L vs Capriati,67% (10/15),70% (7/10),2/7,73% (11/15),27% (3/11),2/6,0/3,0/1,0/1,0/1
2002 Australian Open SF,W vs Seles,54% (7/13),71% (5/7),0/3,36% (5/14),40% (2/5),5/5,2/3,0/0,1/2,0/0
2001 US Open SF,L vs Williams,22% (2/9),100% (2/2),2/5,63% (5/8),0% (0/5),1/2,0/0,1/1,0/0,0/0
2001 Roland Garros SF,L vs Capriati,60% (6/10),50% (3/6),0/4,78% (7/9),29% (2/7),1/3,0/0,0/1,0/0,0/0
2001 Charleston F,L vs Capriati,69% (9/13),67% (6/9),1/7,77% (10/13),10% (1/10),3/6,1/1,1/3,0/0,1/2
2001 Indian Wells SF,L vs Clijsters,36% (4/11),100% (4/4),2/6,58% (7/12),0% (0/7),2/3,0/1,0/1,0/0,0/1
2001 Australian Open F,L vs Capriati,11% (1/9),100% (1/1),0/3,50% (5/10),20% (1/5),1/1,0/0,2/3,0/0,0/1
2007 (3 matches),,83.3%,80.0%,50.0%,29.2%,42.9%,75.0%,66.7%,-,50.0%,-
2006 (7 matches),,46.5%,78.8%,42.3%,52.1%,28.9%,70.8%,66.7%,83.3%,60.0%,50.0%
2002 (5 matches),,47.5%,72.4%,33.3%,54.7%,22.9%,45.0%,42.9%,50.0%,50.0%,0.0%
2001 (6 matches),,47.5%,78.6%,23.1%,62.7%,16.2%,60.0%,66.7%,44.4%,-,25.0%
2000 (14 matches),,50.6%,84.0%,59.6%,41.1%,17.9%,75.0%,81.3%,38.5%,71.4%,50.0%
Career (63 matches),,52.8%,80.6%,42.5%,48.6%,23.1%,66.5%,67.2%,44.4%,64.5%,34.8%
