Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Las Palmas de Gran Canaria R16,L vs Hesse,0.99,0.86,67.9,2.6,-,56.0%,-,48.9%,40.0%,42.6%
2019 W25 Vitoria Gasteiz R16,W vs Martinez Regalado,1.00,1.24,53.1,2.2,-,63.0%,-,40.0%,63.2%,55.6%
2019 W25 Hengyang R32,W vs Kang,0.97,1.25,75.1,4.3,-,62.2%,-,66.7%,46.4%,45.5%
2019 W25 Nonthaburi R32,L vs Da Silva Fick,1.02,0.87,62.7,4.0,-,44.9%,-,43.5%,51.0%,42.9%
2019 W25 Osprey FL R32,L vs Siedliska,0.84,0.84,75.1,3.6,0.0%,45.1%,2.3%,41.9%,63.6%,48.8%
2019 W15 Cancun SF,L vs Villarreal,0.81,0.67,47.0,2.1,0.0%,42.9%,0.0%,50.0%,40.0%,48.5%
2019 W15 Cancun QF,W vs Westby,1.18,1.50,43.6,2.2,2.9%,52.9%,0.0%,54.8%,64.7%,51.6%
2019 W15 Cancun R16,W vs Osborne,1.12,1.40,43.0,2.4,0.0%,46.2%,9.1%,63.6%,59.0%,55.6%
2019 W15 Cancun R32,W vs Friant,1.05,1.66,46.2,2.0,0.0%,55.6%,0.0%,68.0%,60.0%,61.9%
2019 W25 Pelham AL R32,L vs Piter,0.80,0.49,28.8,2.0,0.0%,33.3%,0.0%,28.6%,37.5%,47.6%
2019 Monterrey R32,L vs Gasparyan,1.18,0.53,33.8,2.0,0.0%,26.1%,0.0%,21.1%,26.3%,43.8%
2019 W25 Singapore R32,L vs Tjandramulia,0.92,0.65,48.1,2.6,0.0%,46.2%,0.0%,54.2%,32.3%,38.7%
2019 W25 Hong Kong R32,L vs Chong,0.93,0.69,48.8,2.7,-,35.5%,-,57.1%,34.4%,46.7%
2018 Bogota R32,L vs Arruabarrena,0.99,0.76,53.5,2.1,0.0%,51.3%,9.1%,39.4%,33.3%,50.0%
2018 Monterrey R32,L vs Bogdan,0.97,0.91,100.8,11.3,1.8%,43.9%,9.8%,66.7%,42.6%,42.0%
2017 Mumbai R32,L vs Bogdan,0.85,0.42,29.0,2.0,-,54.2%,-,14.3%,23.8%,40.0%
2017 Waco TX $80K R32,L vs Day,1.00,0.88,78.3,4.1,0.0%,49.0%,0.0%,38.3%,52.8%,46.0%
2017 Toronto $60K R16,L vs Ponchet,0.90,0.56,34.4,2.0,0.0%,46.4%,3.7%,33.3%,40.0%,34.8%
2017 Toronto $60K R32,W vs Moore,1.06,1.44,46.4,2.0,0.0%,50.0%,0.0%,66.7%,70.6%,42.4%
2017 Saguenay $60K R32,L vs Zimmermann,0.93,0.87,74.2,2.1,0.0%,45.3%,0.0%,56.0%,43.9%,48.1%
2019 (13 matches),,0.98,0.93,55.5,2.5,0.2%,48.1%,0.8%,49.7%,48.7%,48.0%
2018 (2 matches),,0.98,0.84,82.4,3.5,1.0%,46.9%,9.5%,56.0%,39.1%,45.0%
2017 (40 matches),,1.02,1.05,56.6,2.8,0.7%,53.0%,0.9%,52.4%,49.0%,48.1%
2016 (31 matches),,1.00,1.03,54.8,2.6,0.6%,52.6%,1.2%,53.2%,46.4%,50.6%
2015 (16 matches),,1.00,1.09,55.9,2.8,0.7%,55.1%,0.6%,56.2%,51.9%,45.3%
Career (120 matches),,1.01,1.05,55.1,2.6,0.6%,52.8%,1.0%,53.4%,48.8%,48.8%
