Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Las Palmas de Gran Canaria R16,L vs Hesse,53% (8/15),27% (3/11),1/3,0/0,50% (6/12),3/5,0/1,- (0/0),- (0/0)
2019 W25 Vitoria Gasteiz R16,W vs Martinez Regalado,50% (5/10),41% (7/17),2/4,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Hengyang R32,W vs Kang,58% (11/19),35% (6/17),2/4,1/3,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 W25 Nonthaburi R32,L vs Da Silva Fick,42% (5/12),50% (5/10),1/2,0/0,36% (5/14),2/4,0/1,100% (4/4),75% (3/4)
2019 W25 Osprey FL R32,L vs Siedliska,46% (6/13),80% (8/10),1/3,0/0,38% (5/13),0/2,0/1,29% (2/7),57% (4/7)
2019 W15 Cancun SF,L vs Villarreal,80% (4/5),50% (3/6),0/0,0/0,29% (2/7),2/4,2/3,- (0/0),- (0/0)
2019 W15 Cancun QF,W vs Westby,50% (6/12),64% (7/11),2/3,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Osborne,100% (5/5),64% (7/11),2/3,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Friant,55% (6/11),55% (6/11),2/4,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL R32,L vs Piter,33% (1/3),50% (2/4),0/0,0/0,30% (3/10),3/5,3/4,- (0/0),- (0/0)
2019 Monterrey R32,L vs Gasparyan,0% (0/2),33% (1/3),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Singapore R32,L vs Tjandramulia,57% (4/7),33% (1/3),0/0,0/0,56% (5/9),3/5,2/3,- (0/0),- (0/0)
2019 W25 Hong Kong R32,L vs Chong,57% (4/7),50% (2/4),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2018 Bogota R32,L vs Arruabarrena,33% (4/12),80% (4/5),0/0,0/0,54% (7/13),1/3,1/2,40% (2/5),20% (1/5)
2018 Monterrey R32,L vs Bogdan,71% (10/14),50% (6/12),1/2,0/1,67% (12/18),3/5,2/3,50% (3/6),33% (2/6)
2017 Mumbai R32,L vs Bogdan,33% (1/3),50% (1/2),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2017 Waco TX $80K R32,L vs Day,50% (5/10),43% (6/14),1/1,0/0,53% (10/19),2/4,1/2,- (0/0),- (0/0)
2017 Toronto $60K R16,L vs Ponchet,40% (2/5),67% (2/3),0/0,0/0,50% (6/12),6/8,3/4,- (0/0),- (0/0)
2017 Toronto $60K R32,W vs Moore,60% (6/10),33% (6/18),2/4,1/2,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2017 Saguenay $60K R32,L vs Zimmermann,54% (7/13),46% (6/13),1/3,0/0,44% (7/16),5/7,2/3,57% (4/7),57% (4/7)
2019 (13 matches),,53.7%,49.2%,50.0%,55.6%,40.9%,46.9%,50.0%,54.5%,63.6%
2018 (2 matches),,53.8%,58.8%,50.0%,0.0%,61.3%,50.0%,60.0%,45.5%,27.3%
2017 (40 matches),,56.0%,50.8%,52.5%,56.1%,50.0%,50.6%,52.8%,53.7%,43.4%
2016 (31 matches),,55.0%,53.3%,54.7%,48.4%,52.0%,55.1%,61.9%,43.6%,34.2%
2015 (16 matches),,61.8%,44.4%,59.0%,71.4%,56.3%,31.8%,25.0%,55.6%,58.8%
Career (120 matches),,56.8%,51.9%,54.7%,56.4%,50.9%,50.0%,53.8%,51.7%,41.7%
