Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,4,9,30.8%,9-19,32.1%,107-153,41.2%,1-3,25.0%,13,46.5%,36.2%,1.5%,2.7%,69.9%,49.8%,43.9%,48.0%,43.3%,45.7%,0.83
Clay,5,1,4,20.0%,3-8,27.3%,45-59,43.3%,0-1,0.0%,2,42.1%,35.0%,3.4%,3.4%,70.7%,54.9%,32.4%,48.3%,42.9%,45.2%,0.83
Premiers,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,2,40.0%,11.8%,0.0%,5.2%,56.3%,51.9%,40.5%,46.9%,32.7%,39.6%,0.62
Internationals,7,1,6,14.3%,3-12,20.0%,54-90,37.5%,1-3,25.0%,7,44.6%,33.3%,2.5%,3.3%,70.4%,49.4%,42.7%,47.4%,41.3%,44.4%,0.78
Quarter-finals,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,25.0%,25.0%,0.0%,0.0%,62.5%,36.0%,33.3%,35.0%,37.0%,36.0%,0.57
vs Righties,13,3,10,23.1%,8-20,28.6%,105-155,40.4%,1-3,25.0%,10,45.9%,33.0%,2.1%,3.5%,69.1%,51.6%,42.8%,48.9%,41.8%,45.3%,0.82
vs Lefties,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,40.0%,22.2%,0.0%,1.7%,65.5%,39.5%,50.0%,43.1%,38.8%,40.8%,0.68
