Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Grass,4,2,2,50.0%,1,1,0,100.0%,1965,1975,QF,0,,,,,,,,,,
Roland Garros,11,Clay,39,28,11,71.8%,4,4,0,100.0%,1971,1978,F,0,,,,,,,,,,
Wimbledon,10,Grass,21,11,10,52.4%,0,0,0,-,1963,1977,QF,0,,,,,,,,,,
US Open,2,Grass,6,4,2,66.7%,1,1,0,100.0%,1963,1973,SF,0,,,,,,,,,,
Olympics,1,,3,3,0,100.0%,0,0,0,-,1968,1968,W,0,,,,,,,,,,
Fed Cup,11,,33,23,10,69.7%,0,0,0,-,1965,1977,,0,,,,,,,,,,
Hamburg,18,,58,43,15,74.1%,0,0,0,-,1961,1980,W,0,,,,,,,,,,
Travemunde,10,Clay,29,28,1,96.6%,2,2,0,100.0%,1966,1980,W,0,,,,,,,,,,
Monte Carlo,9,Clay,34,29,5,85.3%,2,1,1,50.0%,1963,1980,W,0,,,,,,,,,,
Dusseldorf,9,Clay,29,23,6,79.3%,0,0,0,-,1966,1974,W,0,,,,,,,,,,
Braunschweig,9,Clay,15,11,4,73.3%,0,0,0,-,1962,1980,W,0,,,,,,,,,,
Rome,8,Clay,27,19,8,70.4%,5,2,3,40.0%,1964,1975,F,0,,,,,,,,,,
