Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1980,33,26,7,78.8%,54-19,74.0%,388-244,61.4%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
1979,11,10,1,90.9%,17-2,89.5%,109-49,69.0%,1-1,50.0%,0,,,,,,,,,,,,W (3x)
1978,17,12,5,70.6%,25-12,67.6%,187-129,59.2%,1-0,100.0%,0,,,,,,,,,,,,SF (2x)
1977,25,20,5,80.0%,38-15,71.7%,273-185,59.6%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
1976,42,34,8,81.0%,69-21,76.7%,485-288,62.7%,0-2,0.0%,0,,,,,,,,,,,,W (5x)
1975,38,28,10,73.7%,54-24,69.2%,394-301,56.7%,7-3,70.0%,0,,,,,,,,,,,,W (4x)
1974,41,31,10,75.6%,58-27,68.2%,446-323,58.0%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
1973,55,42,13,76.4%,85-33,72.0%,642-428,60.0%,3-5,37.5%,0,,,,,,,,,,,,W (3x)
1972,43,31,12,72.1%,60-28,68.2%,456-322,58.6%,3-0,100.0%,0,,,,,,,,,,,,W (4x)
1971,50,41,9,82.0%,85-32,72.6%,635-424,60.0%,2-2,50.0%,0,,,,,,,,,,,,W (8x)
1970,68,55,13,80.9%,116-33,77.9%,838-525,61.5%,0-0,-,0,,,,,,,,,,,,W (5x)
1969,62,49,13,79.0%,105-34,75.5%,761-484,61.1%,0-0,-,0,,,,,,,,,,,,W (11x)
1968,46,33,13,71.7%,74-34,68.5%,576-421,57.8%,0-0,-,0,,,,,,,,,,,,W (5x)
1967,52,31,21,59.6%,66-49,57.4%,590-504,53.9%,0-0,-,0,,,,,,,,,,,,W (2x)
1966,63,51,12,81.0%,108-31,77.7%,787-463,63.0%,0-0,-,0,,,,,,,,,,,,W (10x)
1965,26,14,12,53.8%,29-26,52.7%,285-242,54.1%,0-0,-,0,,,,,,,,,,,,W (3x)
1964,24,10,14,41.7%,28-29,49.1%,254-258,49.6%,0-0,-,0,,,,,,,,,,,,F (3x)
1963,13,6,7,46.2%,13-18,41.9%,148-160,48.1%,0-0,-,0,,,,,,,,,,,,W (Palermo)
1962,14,8,6,57.1%,17-15,53.1%,151-137,52.4%,0-0,-,0,,,,,,,,,,,,F (Cannes Carlton)
1961,2,0,2,0.0%,0-4,0.0%,9-25,26.5%,0-0,-,0,,,,,,,,,,,,R16 (Cologne Indoors)
Career,725,532,193,73.4%,1101-486,69.4%,8414-5912,58.7%,25-18,58.1%,0,,,,,,,,,,,,
