Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Wuhan R16,W vs Sun,1.03,1.55,40.3,2.2,-,70.0%,-,42.3%,68.0%,60.9%
2019 W60 Luan R32,L vs Chong,0.93,0.80,58.3,11.7,0.0%,42.9%,0.0%,59.5%,45.0%,39.5%
2019 W80 Gifu QF,L vs Okamura,0.78,0.71,47.8,2.0,0.0%,55.2%,0.0%,63.0%,35.1%,39.4%
2019 W80 Gifu R16,W vs Han,1.15,1.28,59.5,5.7,0.0%,48.6%,0.0%,69.7%,45.0%,47.2%
2019 W80 Gifu R32,W vs Watson,0.95,1.47,62.0,2.6,0.0%,62.1%,3.8%,76.9%,44.2%,51.2%
2019 W25 Osaka SF,L vs Han,0.96,0.51,39.7,2.0,3.8%,42.3%,0.0%,44.0%,31.8%,27.8%
2019 W25 Osaka QF,W vs Garland,1.07,1.21,66.9,3.1,0.0%,65.9%,2.4%,54.8%,40.4%,48.9%
2019 W25 Osaka R16,W vs Yudanov,1.12,1.28,56.8,4.0,2.4%,54.8%,0.0%,64.9%,41.5%,51.4%
2019 W25 Kashiwa R32,L vs Liang,1.03,0.81,61.4,2.0,2.2%,46.7%,2.4%,51.2%,44.2%,36.6%
2019 W25 Yokohama R16,L vs Han,0.73,0.53,37.2,2.3,8.0%,48.0%,0.0%,33.3%,40.7%,44.0%
2019 W25 Jodhpur R32,L vs Hozumi,0.91,0.68,48.5,3.4,0.0%,53.1%,0.0%,48.1%,30.3%,44.4%
2019 W25 Hong Kong R32,L vs Liang,0.95,0.56,39.9,2.5,-,53.6%,-,44.0%,29.6%,30.4%
2017 Valencia $25K R32,L vs Grymalska,0.96,0.48,32.9,2.2,0.0%,40.9%,0.0%,30.0%,30.8%,33.3%
2017 Benicarlo $15K R32,L vs Burillo Escorihuela,0.93,0.62,47.1,2.2,3.2%,58.1%,0.0%,48.4%,30.0%,33.3%
2017 Vinaros $15K R32,W vs Gutierrez Carrasco,1.17,2.38,31.4,2.0,11.1%,72.2%,0.0%,64.7%,45.8%,82.6%
2017 Sant Cugat $25K R32,L vs Masarova,0.81,0.53,33.3,2.0,4.0%,48.0%,0.0%,40.0%,44.8%,27.6%
2017 Santa Margherita Di Pula $25K R32,L vs Pella,1.01,0.65,45.3,2.3,0.0%,51.9%,0.0%,28.0%,32.1%,45.8%
2017 Tsukuba $25K QF,L vs Imanishi,1.01,0.82,57.2,4.0,2.2%,60.9%,2.3%,40.9%,37.2%,42.5%
2017 Tsukuba $25K R16,W vs Okuno,1.08,1.40,46.2,3.0,2.9%,54.3%,0.0%,59.4%,61.8%,50.0%
2017 Aschaffenburg $25K R16,L vs Rueffer,1.07,0.39,35.2,2.0,0.0%,42.1%,0.0%,23.5%,25.0%,23.5%
2019 (12 matches),,0.98,0.92,53.6,2.8,1.2%,53.5%,0.8%,55.3%,41.4%,44.2%
2017 (28 matches),,1.01,0.94,52.1,2.6,2.2%,53.4%,0.7%,52.6%,43.4%,44.4%
2016 (17 matches),,1.02,1.12,53.6,2.5,3.0%,59.9%,1.5%,55.9%,47.7%,45.1%
2015 (5 matches),,1.12,1.11,52.4,2.3,3.6%,52.1%,0.0%,51.0%,49.1%,46.4%
2014 (3 matches),,1.04,1.05,74.7,3.4,0.9%,55.5%,1.0%,54.5%,47.4%,42.9%
Career (76 matches),,1.01,0.99,54.6,2.6,2.0%,55.0%,0.9%,53.3%,45.1%,45.0%
