Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1271,8,,,,,,,,,344,232,,
2025,869,32,,,,,,,,,241,332
2024,615,66,,,,,,,,,332,222
2023,753,43,,,,,,,,,,
2022,742,32,,,,,,,,,,
2021,397,144,,,,,,,,,,
2020,258,247,,,,,,,,,293,273
2019,256,232,325,1269,315,1258,,,,,276,267
2018,464,56,,,,,,,,,190,361
2017,339,129,,,,,,,,,204,365
2016,240,215,,,,,,,,,102,740
2015,422,75,,,,,,,,,197,337
2014,567,39,,,,,,,,,397,106
2013,487,73,,,,,,,,,191,362
2012,277,177,,,,,,,,,191,358
2011,263,213,,,,,,,,,325,184
2010,642,36,,,,,,,,,1040,4
2009,724,25,,,,,,,,,,
2008,914,8,,,,,,,,,,
