Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 ITF Nonthaburi QF,W vs Paigina,25.5%,36.4%,63.2%,28.2%,41.0%,67.9%,35.0%,42.1%,0.0%,23.1%,30.8%,50.0%,20.0%,75.0%,100.0%,97
Career (1 matches),,25.5%,36.4%,63.2%,28.2%,41.0%,67.9%,35.0%,42.1%,0.0%,23.1%,30.8%,50.0%,20.0%,75.0%,100.0%,97
