Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,16,5,11,31.3%,15-25,37.5%,167-192,46.5%,1-3,25.0%,16,57.1%,36.7%,1.5%,3.3%,62.4%,60.7%,40.6%,53.2%,43.6%,48.4%,0.93,QF (W50 Kyoto)
2024,28,15,13,53.6%,33-30,52.4%,279-269,50.9%,2-2,50.0%,0,,,,,,,,,,,,W (W15 Tokyo)
2023,22,10,12,45.5%,26-25,51.0%,226-222,50.4%,3-1,75.0%,0,,,,,,,,,,,,QF (W15 Hinode)
2022,13,3,10,23.1%,8-18,30.8%,103-132,43.8%,0-2,0.0%,0,,,,,,,,,,,,QF (W25 Navi Mumbai)
2021,13,1,12,7.7%,4-24,14.3%,77-158,32.8%,1-1,50.0%,0,,,,,,,,,,,,R16 (W25 Pune)
2020,8,5,3,62.5%,13-7,65.0%,100-80,55.6%,1-0,100.0%,0,,,,,,,,,,,,SF (W25 Hong Kong)
2019,54,31,23,57.4%,64-57,52.9%,595-558,51.6%,11-8,57.9%,0,,,,,,,,,,,,W (W25 Tsukuba)
2018,16,7,9,43.8%,17-19,47.2%,166-185,47.3%,3-2,60.0%,0,,,,,,,,,,,,SF (Nanao $25K)
2017,33,13,20,39.4%,30-40,42.9%,288-332,46.5%,2-3,40.0%,0,,,,,,,,,,,,W (Yokohama $25K)
2016,45,26,19,57.8%,57-41,58.2%,479-425,53.0%,6-4,60.0%,1,62.5%,0.0%,1.8%,1.8%,57.9%,60.6%,45.8%,54.4%,16.3%,38.0%,0.36,W (2x)
2015,24,14,10,58.3%,28-21,57.1%,221-193,53.4%,2-0,100.0%,0,,,,,,,,,,,,F (Hong Kong $10K)
2014,27,13,14,48.1%,29-31,48.3%,264-264,50.0%,2-3,40.0%,0,,,,,,,,,,,,F (Taipei 10K)
2013,29,7,22,24.1%,21-41,33.9%,252-320,44.1%,3-6,33.3%,0,,,,,,,,,,,,QF (Winnipeg 25K)
2012,49,23,26,46.9%,50-56,47.2%,462-472,49.5%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
2011,46,29,17,63.0%,62-41,60.2%,499-443,53.0%,9-5,64.3%,0,,,,,,,,,,,,W (2x)
2010,13,5,8,38.5%,12-17,41.4%,123-143,46.2%,1-0,100.0%,0,,,,,,,,,,,,QF (Kyoto 10K)
2009,6,2,4,33.3%,4-8,33.3%,52-67,43.7%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
2008,7,4,3,57.1%,10-9,52.6%,102-99,50.7%,2-4,33.3%,0,,,,,,,,,,,,QF (Kyoto 10K)
Career,449,213,236,47.4%,483-510,48.6%,4455-4554,49.5%,50-48,51.0%,17,57.3%,34.9%,1.5%,3.2%,62.2%,60.7%,40.9%,53.2%,42.7%,47.9%,0.91,
