Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Shiho Akita [JPN],3,5,37.5%,1,0,1,0.0%,2009,2024,0,,,,,,,,,,
8,Su Jeong Jang [KOR],3,5,37.5%,2,2,0,100.0%,2012,2022,0,,,,,,,,,,
7,Kyoka Okamura [JPN],1,6,14.3%,2,0,2,0.0%,2016,2025,1,0.97,0.0%,0.9%,65.4%,57.1%,45.9%,53.3%,45.3%,41.7%,36.8%
6,Ya Hsuan Lee [TPE],4,2,66.7%,5,4,1,80.0%,2014,2019,0,,,,,,,,,,
5,Mei Yamaguchi [JPN],1,4,20.0%,1,0,1,0.0%,2019,2025,1,1.31,1.4%,2.7%,69.9%,68.6%,36.4%,58.9%,53.8%,83.3%,55.6%
5,Dalila Jakupovic [SLO],1,4,20.0%,0,0,0,-,2012,2024,0,,,,,,,,,,
5,Haruka Kaji [JPN],3,2,60.0%,3,2,1,66.7%,2014,2019,0,,,,,,,,,,
5,Junri Namigata [JPN],1,4,20.0%,1,0,1,0.0%,2013,2017,0,,,,,,,,,,
5,Erika Sema [JPN],1,4,20.0%,1,0,1,0.0%,2009,2016,0,,,,,,,,,,
5,Nicha Lertpitaksinchai [THA],2,3,40.0%,0,0,0,-,2011,2016,0,,,,,,,,,,
4,Arina Rodionova [AUS],0,4,0.0%,0,0,0,-,2012,2025,1,0.88,0.0%,2.7%,64.0%,54.2%,40.7%,49.3%,44.4%,33.3%,50.0%
4,Ji Hee Choi [KOR],2,2,50.0%,0,0,0,-,2016,2022,0,,,,,,,,,,
4,Peangtarn Plipuech [THA],2,2,50.0%,0,0,0,-,2011,2019,0,,,,,,,,,,
4,Na Lae Han [KOR],2,2,50.0%,1,0,1,0.0%,2011,2019,0,,,,,,,,,,
4,Shuko Aoyama [JPN],1,3,25.0%,0,0,0,-,2010,2016,0,,,,,,,,,,
