Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,3,1,75.0%,6-5,54.5%,52-50,51.0%,2-1,66.7%,4,66.0%,34.7%,0.5%,2.7%,71.9%,62.5%,43.7%,57.2%,45.5%,51.6%,1.06,SF (Parma 125)
2024,25,20,5,80.0%,41-11,78.8%,282-171,62.3%,3-0,100.0%,21,71.8%,54.2%,3.3%,6.1%,66.8%,63.9%,47.0%,58.3%,51.3%,54.7%,1.23,W (2x)
2023,5,4,1,80.0%,8-4,66.7%,60-47,56.1%,1-0,100.0%,5,60.4%,50.9%,2.1%,8.4%,65.7%,61.9%,38.6%,53.9%,49.9%,51.8%,1.08,F (Iasi 125)
2022,5,5,0,100.0%,10-0,100.0%,60-18,76.9%,0-0,-,5,69.2%,84.6%,0.4%,6.5%,64.9%,65.4%,50.0%,60.0%,63.5%,61.9%,1.59,W (Bucharest 125)
2020,13,12,1,92.3%,24-5,82.8%,163-91,64.2%,0-0,-,6,73.1%,64.8%,2.4%,5.2%,65.5%,67.9%,46.0%,60.4%,54.7%,57.4%,1.38,W (2x)
2019,14,8,6,57.1%,16-12,57.1%,136-121,52.9%,2-2,50.0%,4,36.6%,50.0%,4.1%,6.3%,61.5%,50.0%,35.6%,44.4%,48.9%,46.7%,0.88,F (W100 Szekesfehervar)
2017,5,3,2,60.0%,6-6,50.0%,55-53,50.9%,1-0,100.0%,0,,,,,,,,,,,,F (Southsea $100K)
2016,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,1,69.2%,21.4%,3.0%,7.1%,65.7%,66.2%,41.2%,57.6%,35.6%,47.1%,0.84,R32 (San Antonio)
2014,20,19,1,95.0%,37-7,84.1%,251-117,68.2%,0-1,0.0%,0,,,,,,,,,,,,W (3x)
2013,3,1,2,33.3%,2-5,28.6%,19-36,34.5%,0-0,-,0,,,,,,,,,,,,R16 (Nanjing)
2012,5,3,2,60.0%,7-4,63.6%,53-39,57.6%,0-0,-,0,,,,,,,,,,,,QF (Bucharest 100K)
2011,17,15,2,88.2%,30-7,81.1%,201-116,63.4%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2010,56,36,20,64.3%,77-48,61.6%,653-499,56.7%,4-6,40.0%,0,,,,,,,,,,,,W (Podgorica 25K)
2009,20,9,11,45.0%,19-25,43.2%,193-205,48.5%,2-2,50.0%,0,,,,,,,,,,,,SF (Szczecin 25K)
2008,57,40,17,70.2%,85-40,68.0%,648-455,58.7%,4-5,44.4%,0,,,,,,,,,,,,W (4x)
2007,17,12,5,70.6%,23-9,71.9%,164-116,58.6%,1-0,100.0%,0,,,,,,,,,,,,W (Brasov 10K)
2006,10,6,4,60.0%,14-10,58.3%,114-91,55.6%,0-1,0.0%,0,,,,,,,,,,,,F (Bucharest 6 10K)
2005,4,2,2,50.0%,4-5,44.4%,43-44,49.4%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,281,198,83,70.5%,410-205,66.7%,3159-2284,58.0%,23-20,53.5%,46,66.3%,54.2%,2.5%,5.9%,66.5%,62.9%,44.4%,56.7%,51.3%,53.9%,1.19,
