Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Iasi F,W vs Teichmann,23,23,1.0,20.9%,20.9%,19,21,0.9,18.6%,20.6%,9.8%,8.8%,0.3,7.3%,27.3%
2024 Paris Olympics R64,L vs Swiatek,8,24,0.3,6.4%,19.2%,6,20,0.3,5.1%,16.9%,1.7%,3.4%,0.7,16.0%,23.2%
2024 Wimbledon R128,L vs Zhu,10,23,0.4,10.5%,24.2%,10,21,0.5,10.8%,22.6%,9.7%,1.1%,0.9,14.7%,15.8%
2023 US Open R128,L vs Korpatsch,15,40,0.4,13.2%,35.1%,14,35,0.4,13.6%,34.0%,10.7%,1.9%,0.8,13.2%,15.8%
2023 Wimbledon R64,L vs Blinkova,21,34,0.6,12.4%,20.0%,18,28,0.6,11.8%,18.3%,5.2%,5.9%,0.8,17.1%,20.6%
2023 Wimbledon R128,W vs Marino,23,19,1.2,13.4%,11.0%,20,14,1.4,13.0%,9.1%,7.8%,4.5%,0.4,11.0%,26.2%
2023 Roland Garros R32,L vs Muchova,10,18,0.6,8.3%,15.0%,10,16,0.6,8.7%,13.9%,7.0%,1.7%,1.2,21.7%,18.3%
2023 Roland Garros R64,W vs Errani,25,19,1.3,28.1%,21.3%,24,12,2.0,30.4%,15.2%,17.7%,12.7%,0.3,5.6%,20.2%
2023 Roland Garros R128,W vs Bondar,24,20,1.2,18.6%,15.5%,21,16,1.3,17.9%,13.7%,12.8%,5.1%,0.3,8.5%,24.8%
2023 Adelaide 1 SF,L vs Sabalenka,10,15,0.7,9.7%,14.6%,9,13,0.7,10.1%,14.6%,5.6%,2.2%,0.8,16.5%,20.4%
2022 US Open R64,L vs Yuan,20,33,0.6,13.8%,22.8%,19,28,0.7,14.0%,20.6%,9.6%,4.4%,0.6,11.7%,18.6%
2022 US Open R128,W vs Mertens,36,27,1.3,20.6%,15.4%,33,19,1.7,21.4%,12.3%,17.5%,3.2%,0.8,12.6%,15.4%
2022 Palermo F,W vs Bronzetti,22,20,1.1,21.0%,19.0%,21,16,1.3,21.0%,16.0%,12.0%,9.0%,0.5,10.5%,21.0%
2022 Wimbledon R32,L vs Ostapenko,15,20,0.8,10.8%,14.4%,9,11,0.8,7.8%,9.5%,3.4%,4.3%,1.0,20.1%,19.4%
2022 Wimbledon R64,W vs Cocciaretto,19,13,1.5,16.2%,11.1%,13,9,1.4,12.6%,8.7%,5.8%,5.8%,0.4,8.5%,23.1%
2022 Wimbledon R128,W vs Gorgodze,23,27,0.9,20.4%,23.9%,21,25,0.8,19.3%,22.9%,11.9%,7.3%,0.4,9.7%,22.1%
2022 Miami R64,W vs Sabalenka,8,6,1.3,6.1%,4.6%,6,4,1.5,5.4%,3.6%,2.7%,2.7%,0.9,21.4%,23.7%
2021 US Open R128,L vs Petkovic,10,23,0.4,7.5%,17.3%,9,21,0.4,7.4%,17.2%,4.9%,2.5%,0.6,12.0%,19.5%
2021 Cleveland F,L vs Kontaveit,27,28,1.0,17.0%,17.6%,22,23,1.0,15.1%,15.8%,6.2%,8.9%,1.5,15.7%,10.7%
2021 Wimbledon R32,L vs Swiatek,9,25,0.4,10.7%,29.8%,8,18,0.4,10.8%,24.3%,4.1%,4.1%,1.8,13.1%,7.1%
Career (81 matches),,1526,2331,0.7,13.5%,20.6%,1355,2004,0.7,13.1%,19.4%,6.3%,4.4%,0.7,13.1%,19.8%
