Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Iasi F,W vs Teichmann,5.2,5.4,5.0,64.0%,50.0%,66.7%,53.3%,45.9%,3.8%,1.0,1.0,10.5,8.5
2024 Olympics R64,L vs Swiatek,4.2,4.4,4.0,48.6%,29.6%,47.4%,33.3%,48.1%,5.5%,2.5,2.7,-8.0,-7.8
2023 Roland Garros R32,L vs Muchova,4.9,5.5,4.2,43.6%,37.5%,47.1%,31.3%,56.8%,5.7%,4.5,3.5,0.5,0.5
2023 Roland Garros R64,W vs Errani,5.8,5.5,6.0,54.3%,78.9%,64.7%,61.1%,56.0%,5.8%,17.0,13.2,10.5,11.1
2023 Roland Garros R128,W vs Bondar,5.2,5.3,5.0,54.2%,70.0%,52.6%,47.6%,53.4%,2.2%,24.0,16.1,4.5,3.4
2023 Adelaide SF,L vs Sabalenka,2.6,2.9,2.3,44.0%,31.8%,50.0%,-,53.8%,9.3%,-4.0,-9.1,0.5,1.3
2022 Palermo F,W vs Bronzetti,7.3,7.2,7.5,60.0%,58.3%,55.6%,64.3%,50.1%,9.2%,13.5,8.4,8.0,5.1
2022 Miami R64,W vs Sabalenka,3.6,3.9,3.2,60.0%,45.5%,33.3%,75.0%,47.1%,11.1%,2.5,3.5,9.5,12.0
2021 Cleveland F,L vs Kontaveit,4.1,4.2,4.0,51.1%,43.6%,31.3%,42.9%,59.8%,17.9%,5.0,3.3,7.0,8.0
2021 Wimbledon R32,L vs Swiatek,3.2,3.2,3.1,35.8%,23.8%,12.5%,0.0%,48.6%,18.5%,-7.0,-14.9,-7.5,-17.4
2021 Phillip Island Trophy QF,L vs Andreescu,4.1,4.4,3.7,55.2%,40.0%,42.9%,45.0%,46.8%,11.9%,6.5,4.0,-8.5,-5.0
2020 Roland Garros R64,L vs Halep,5.9,6.1,5.5,37.2%,40.0%,47.4%,44.0%,58.9%,17.1%,5.0,3.0,-4.5,-4.5
2020 Prague SF,L vs Halep,4.1,4.5,3.7,48.3%,38.1%,44.4%,42.9%,52.5%,10.7%,6.5,6.1,-5.0,-5.5
2020 Indian Wells 125K F,W vs Doi,5.0,4.8,5.3,52.6%,54.2%,76.9%,47.8%,58.5%,4.7%,16.5,11.3,0.5,0.5
2020 Australian Open R128,L vs Bertens,5.6,6.3,5.1,33.3%,54.2%,50.0%,38.1%,63.2%,14.0%,0.5,0.3,0.0,0.0
2019 US Open Q1,L vs Ozgen,4.5,4.2,4.9,55.4%,52.4%,72.2%,50.0%,66.5%,13.9%,23.0,16.8,5.0,8.1
2019 Roland Garros R32,L vs Anisimova,3.4,3.2,3.6,49.0%,41.0%,71.4%,33.3%,51.7%,9.1%,4.0,4.0,-2.0,-2.2
2019 Miami R128,L vs Andreescu,4.3,4.6,4.0,42.7%,50.0%,60.7%,31.3%,55.8%,7.1%,1.5,0.8,-3.5,-2.4
2019 Indian Wells R128,L vs Andreescu,4.6,4.7,4.5,51.6%,43.5%,53.1%,33.3%,56.1%,10.4%,0.5,0.2,4.0,2.8
2019 Australian Open R64,L vs Kvitova,3.2,2.7,3.5,40.6%,47.4%,50.0%,20.0%,46.2%,9.5%,1.0,2.0,-3.5,-6.3
Last 52 Weeks (1 matches),,5.2,5.4,5.0,64.0%,50.0%,66.7%,53.3%,45.9%,3.8%,1.0,1.0,10.5,8.5
Career (39 matches),,4.4,4.4,4.3,48.7%,48.1%,49.6%,49.9%,52.9%,8.8%,5.1,3.9,0.3,0.2
