Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,12,3,9,25.0%,9-19,32.1%,111-133,45.5%,0-0,-,12,-,-,1.8%,8.4%,50.5%,61.9%,40.2%,51.2%,44.8%,48.0%,0.92,R16 (Bastad)
2010,11,4,7,36.4%,9-16,36.0%,102-122,45.5%,1-1,50.0%,10,-,-,1.0%,6.2%,54.3%,63.2%,43.1%,54.0%,41.4%,47.9%,0.90,QF (Palermo)
2009,26,9,17,34.6%,25-36,41.0%,253-294,46.3%,5-2,71.4%,21,-,-,1.7%,7.9%,51.5%,63.4%,39.9%,52.0%,44.2%,48.2%,0.92,R16 (5x)
2008,28,17,11,60.7%,38-26,59.4%,309-275,52.9%,4-2,66.7%,17,-,-,2.0%,6.4%,55.0%,60.9%,48.3%,55.2%,44.5%,49.9%,0.99,W (Bogota)
2007,17,5,12,29.4%,11-24,31.4%,134-176,43.2%,1-2,33.3%,9,-,-,0.6%,6.0%,56.6%,59.2%,43.8%,52.5%,46.6%,49.6%,0.98,SF (Estoril)
2006,11,6,5,54.5%,14-11,56.0%,112-106,51.4%,0-1,0.0%,2,-,-,2.1%,5.2%,49.0%,55.3%,40.8%,47.9%,40.2%,43.8%,0.77,SF (Pattaya)
2005,43,21,22,48.8%,45-51,46.9%,415-454,47.8%,6-4,60.0%,5,-,-,2.3%,8.2%,53.4%,62.8%,47.6%,55.7%,45.9%,51.0%,1.04,W (Rabat)
2004,10,4,6,40.0%,11-14,44.0%,117-119,49.6%,1-3,25.0%,1,-,-,3.1%,9.2%,50.8%,66.7%,31.3%,49.2%,40.6%,45.0%,0.80,QF (Sopot)
2003,3,1,2,33.3%,4-4,50.0%,33-39,45.8%,0-0,-,0,,,,,,,,,,,,R16 (Bogota)
2002,9,1,8,11.1%,6-16,27.3%,72-111,39.3%,0-0,-,0,,,,,,,,,,,,R32 (5x)
2001,20,8,12,40.0%,22-26,45.8%,213-242,46.8%,3-2,60.0%,0,,,,,,,,,,,,SF (Acapulco)
2000,10,4,6,40.0%,11-13,45.8%,102-110,48.1%,1-1,50.0%,0,,,,,,,,,,,,QF (Bogota)
Career,200,83,117,41.5%,205-256,44.5%,1973-2181,47.5%,22-18,55.0%,77,-,-,1.6%,7.2%,53.1%,62.0%,43.0%,53.1%,44.2%,48.7%,0.94,
