Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,81,31,50,38.3%,74-108,40.7%,735-881,45.5%,11-6,64.7%,28,-,-,1.8%,8.3%,51.5%,59.4%,42.7%,51.3%,42.3%,46.9%,0.87
Clay,109,50,59,45.9%,122-131,48.2%,1125-1159,49.3%,9-11,45.0%,45,-,-,1.6%,6.9%,53.7%,63.3%,43.3%,54.1%,46.3%,50.2%,1.01
Grass,8,1,7,12.5%,7-14,33.3%,91-117,43.8%,2-1,66.7%,4,-,-,1.7%,4.0%,56.4%,63.7%,40.9%,53.8%,33.2%,44.1%,0.72
Carpet,2,1,1,50.0%,2-3,40.0%,22-24,47.8%,0-0,-,0,,,,,,,,,,,
Grand Slams,39,12,27,30.8%,37-56,39.8%,387-458,45.8%,4-2,66.7%,21,-,-,1.6%,6.5%,55.6%,61.9%,42.2%,53.2%,42.0%,47.8%,0.90
Premiers,29,10,19,34.5%,23-42,35.4%,233-321,42.1%,4-1,80.0%,13,-,-,1.1%,7.2%,52.2%,59.3%,39.6%,49.9%,39.9%,44.9%,0.80
Internationals,104,51,53,49.0%,116-119,49.4%,1049-1057,49.8%,8-10,44.4%,33,-,-,1.9%,7.8%,52.2%,63.7%,44.3%,54.4%,46.8%,50.6%,1.03
Finals,3,2,1,66.7%,4-1,80.0%,28-16,63.6%,0-0,-,0,,,,,,,,,,,
Semi-finals,7,3,4,42.9%,7-8,46.7%,64-69,48.1%,0-1,0.0%,2,-,-,0.7%,6.8%,61.6%,52.2%,42.9%,48.6%,42.5%,45.4%,0.83
Quarter-finals,12,7,5,58.3%,14-14,50.0%,125-135,48.1%,1-2,33.3%,5,-,-,1.1%,6.2%,57.5%,61.6%,47.3%,55.5%,45.2%,50.4%,1.02
vs Righties,183,78,105,42.6%,192-230,45.5%,1821-1981,47.9%,20-16,55.6%,71,-,-,1.7%,7.2%,53.2%,62.4%,43.2%,53.4%,43.9%,48.8%,0.94
vs Lefties,16,4,12,25.0%,11-26,29.7%,139-193,41.9%,1-2,33.3%,5,-,-,0.8%,7.4%,51.2%,54.5%,33.3%,44.2%,46.3%,45.4%,0.83
vs Top 10,14,0,14,0.0%,2-28,6.7%,66-177,27.2%,0-0,-,9,-,-,1.0%,6.5%,54.3%,56.8%,31.8%,45.4%,38.0%,42.0%,0.70
