Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Roland Garros R128,L vs Jarry,3.7,4.2,3.2,47.4%,28.3%,56.5%,57.1%,54.2%,28.2%,-2.5,-2.0,0.0,0.0
2022 Madrid R64,L vs Hurkacz,5.1,5.7,4.3,41.2%,51.5%,63.0%,50.0%,69.3%,13.0%,20.5,6.8,4.0,3.2
2022 Monte Carlo R64,L vs Hurkacz,4.9,6.2,3.6,36.2%,51.7%,63.6%,42.1%,69.3%,11.2%,4.5,2.5,-4.0,-5.2
2021 Tokyo Olympics R64,L vs Djokovic,3.9,4.5,2.9,37.9%,25.0%,38.5%,0.0%,64.5%,24.5%,-1.5,-1.8,-3.5,-9.5
2020 Santiago R16,W vs Barrios Vera,3.5,3.4,3.6,52.8%,51.3%,75.0%,33.3%,70.1%,31.3%,13.5,10.1,-1.5,-3.4
2019 US Open R64,L vs Medvedev,4.8,5.5,3.8,43.7%,42.9%,58.1%,50.0%,70.7%,34.4%,4.0,1.2,-9.0,-9.5
2019 Bastad R16,L vs Londero,4.0,4.0,4.0,50.4%,48.1%,40.7%,30.8%,53.4%,22.9%,22.0,13.3,1.0,0.9
2019 Milan CH F,W vs Petrovic,3.6,3.9,3.2,52.0%,47.1%,62.5%,72.7%,63.6%,16.3%,20.5,15.8,-4.5,-7.0
2019 Roland Garros R64,L vs Tsitsipas,4.5,4.6,4.4,39.2%,46.0%,40.0%,63.0%,62.1%,28.8%,3.0,1.2,-4.0,-3.3
2019 Sao Paulo QF,L vs Ruud,4.1,4.9,3.3,29.8%,47.4%,28.6%,42.9%,68.9%,9.5%,-6.0,-6.7,0.0,0.0
2019 Rio de Janeiro QF,L vs Bedene,3.2,3.6,2.9,39.2%,61.4%,27.3%,90.0%,61.3%,17.2%,11.0,7.8,-5.0,-6.5
2019 Rio de Janeiro R16,W vs Carballes Baena,4.8,4.7,4.9,45.5%,62.2%,64.0%,45.0%,57.6%,17.9%,18.0,9.0,0.0,0.0
2018 Vicenza CH SF,W vs Moroni,5.7,6.0,5.6,54.2%,66.7%,56.5%,47.1%,69.1%,4.8%,11.5,6.5,-0.5,-0.6
2015 Corrientes CH R16,L vs Schwartzman,4.7,5.0,4.5,41.5%,44.0%,27.8%,27.3%,55.1%,18.8%,-5.5,-4.7,-8.5,-10.4
Career (14 matches),,4.3,4.7,3.9,44.1%,48.4%,52.0%,49.5%,63.7%,21.1%,8.1,4.7,-2.5,-3.0
