Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Sao Leopoldo CH,Clay,R32,160,354,(2) Dellien vs Eduardo Ribeiro [BRA],,,,,,,,,
23-Mar-2026,Sao Paulo CH,Clay,SF,159,157,(5) Jaime Faria [POR] d. (6) Dellien,6-4 6-1,0.73,0.0%,0.0%,71.4%,48.9%,33.3%,7/13,1:18
23-Mar-2026,Sao Paulo CH,Clay,QF,159,119,(6) Dellien d. (4) Tomas Barrios Vera [CHI],6-4 7-6(4),1.17,5.6%,1.1%,74.4%,70.1%,34.8%,11/14,2:13
23-Mar-2026,Sao Paulo CH,Clay,R16,159,226,(6) Dellien d. Facundo Diaz Acosta [ARG],6-4 2-6 6-3,1.13,2.3%,3.5%,69.8%,70.0%,42.3%,2/6,2:30
23-Mar-2026,Sao Paulo CH,Clay,R32,159,211,(6) Dellien d. Joao Lucas Reis Da Silva [BRA],4-6 6-2 6-3,1.15,3.4%,4.5%,64.8%,68.4%,61.3%,7/9,2:01
23-Feb-2026,Santiago,Clay,Q2,165,120,(2) Dino Prizmic [CRO] d. (5) Dellien,6-3 3-6 6-2,0.82,0.0%,2.9%,65.7%,69.6%,50.0%,3/7,1:53
23-Feb-2026,Santiago,Clay,Q1,165,796,(5) Dellien d. (WC) Benjamin Torrealba [CHI],6-1 6-1,1.98,0.0%,0.0%,67.5%,70.4%,61.5%,1/2,0:56
16-Feb-2026,Rio de Janeiro,Clay,Q1,158,129,(6) Dusan Lajovic [SRB] d. Dellien,3-6 7-6(3) 6-1,0.85,3.5%,1.2%,88.2%,61.3%,40.0%,4/8,2:02
09-Feb-2026,Buenos Aires,Clay,R16,167,19,(1) Francisco Cerundolo [ARG] d. (Q) Dellien,6-0 7-6(6),0.56,3.1%,1.5%,70.8%,54.3%,57.9%,6/9,1:24
09-Feb-2026,Buenos Aires,Clay,R32,167,62,(Q) Dellien d. Damir Dzumhur [BIH],6-4 6-1,1.68,3.9%,2.0%,82.4%,76.2%,66.7%,2/2,1:14
09-Feb-2026,Buenos Aires,Clay,Q2,167,209,(2) Dellien d. (6) Thiago Monteiro [BRA],6-1 6-3,1.73,7.7%,1.9%,80.8%,71.4%,70.0%,5/5,1:09
09-Feb-2026,Buenos Aires,Clay,Q1,167,227,(2) Dellien d. Genaro Alberto Olivieri [ARG],6-1 6-4,1.33,3.6%,0.0%,87.3%,56.3%,71.4%,2/4,1:14
02-Feb-2026,Rosario CH,Clay,QF,149,48,(1) Camilo Ugo Carabelli [ARG] d. (7) Dellien,6-4 6-2,0.60,0.0%,0.0%,71.0%,47.7%,61.1%,3/7,1:26
02-Feb-2026,Rosario CH,Clay,R16,149,386,(7) Dellien d. (Q) Juan Manuel La Serna [ARG],6-3 6-2,1.34,1.6%,1.6%,69.8%,75.0%,47.4%,4/4,1:26
02-Feb-2026,Rosario CH,Clay,R32,149,264,(7) Dellien d. (Alt) Franco Agamenone [ITA],6-2 6-3,1.39,0.0%,3.2%,80.6%,66.0%,41.7%,5/7,1:31
27-Jan-2026,Concepcion CH,Clay,R32,137,364,(Q) Juan Bautista Torres [ARG] d. (5) Dellien,0-6 6-4 6-1,0.95,4.9%,0.0%,64.6%,56.6%,51.7%,8/13,2:00
19-Jan-2026,Itajai CH,Clay,R16,137,402,(WC) Igor Ribeiro Marcondes [BRA] d. (1) Dellien,6-4 6-2,0.79,3.2%,1.6%,63.5%,52.5%,43.5%,7/12,1:27
19-Jan-2026,Itajai CH,Clay,R32,137,297,(1) Dellien d. Matheus Pucinelli De Almeida [BRA],6-4 4-6 7-6(7),1.09,0.0%,0.0%,75.9%,57.3%,61.5%,2/7,3:06
19-Jan-2026,Australian Open,Hard,Q1,137,185,Bernard Tomic [AUS] d. (25) Dellien,6-3 6-3,0.62,1.7%,1.7%,76.7%,54.3%,57.1%,5/8,1:12
13-Oct-2025,Curitiba CH,Clay,R16,129,358,(LL) Daniel Dutra Da Silva [BRA] d. (4) Dellien,7-6(4) 6-2,0.69,5.3%,2.7%,60.0%,66.7%,43.3%,5/8,1:31
13-Oct-2025,Curitiba CH,Clay,R32,129,428,(4) Dellien d. (Q) Mateus Alves [BRA],4-6 7-6(6) 6-4,1.04,5.2%,1.0%,73.2%,70.4%,42.3%,3/7,2:28
