Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Jun-2025,Prostejov CH,Clay,F,90,94,(4) Dellien d. (5) Chun Hsin Tseng [TPE],6-3 6-4,1.16,0.0%,1.6%,67.7%,78.6%,60.0%,2/2,1:32
03-Feb-2025,Rosario CH,Clay,F,119,110,(6) Camilo Ugo Carabelli [ARG] d. Dellien,3-6 6-3 6-2,0.81,1.0%,2.0%,70.7%,55.7%,37.9%,9/15,2:27
11-Nov-2024,Montevideo CH,Clay,F,126,161,Tristan Boyer [USA] d. (5) Dellien,6-2 6-4,0.64,1.8%,0.0%,75.4%,60.5%,57.1%,5/8,1:22
05-Aug-2024,Bonn CH,Clay,F,130,113,(3) Dellien d. (2) Maximilian Marterer [GER],7-6(2) 6-0,1.58,3.5%,0.0%,71.9%,70.7%,68.8%,1/2,1:40
29-Jul-2024,Liberec CH,Clay,F,140,283,(1) Dellien d. Elmer Moller [DEN],5-7 6-4 6-1,1.21,3.1%,1.0%,67.3%,68.2%,43.8%,9/13,2:27
08-Jul-2024,Iasi CH,Clay,F,171,254,(6) Dellien d. Javier Barranco Cosano [ESP],6-1 6-1,2.25,10.5%,2.6%,71.1%,81.5%,54.5%,0/0,1:05
23-Oct-2023,Curitiba CH,Clay,F,129,225,(5) Dellien d. Oliver Crawford [GBR],7-6(6) 4-6 7-6(1),,,,,,,,
31-Jul-2023,Luedenscheid CH,Clay,F,165,301,(Q) Duje Ajdukovic [CRO] d. (8) Dellien,7-5 6-4,0.92,0.0%,1.6%,73.8%,62.2%,50.0%,2/6,1:31
06-Mar-2023,Santiago CH,Clay,F,99,400,(4) Dellien d. (Q) Thiago Seyboth Wild [BRA],3-6 6-3 6-3,1.18,1.1%,0.0%,80.5%,70.0%,41.2%,4/6,2:25
14-Mar-2022,Concepcion CH,Clay,F,101,123,(3) Tomas Martin Etcheverry [ARG] d. (1) Dellien,6-3 6-2,0.72,1.8%,0.0%,75.0%,33.3%,57.1%,4/11,1:30
