Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,6,5,54.5%,13-11,54.2%,112-108,50.9%,2-0,100.0%,10,67.9%,32.1%,2.2%,1.6%,70.7%,61.8%,48.9%,58.0%,43.1%,50.8%,1.03,SF (Sao Paulo)
2025,33,21,12,63.6%,47-32,59.5%,405-364,52.7%,6-8,42.9%,33,79.5%,25.6%,3.5%,1.9%,71.9%,66.5%,51.2%,62.2%,38.4%,50.6%,1.02,W (Prostejov)
2024,55,39,16,70.9%,85-37,69.7%,655-487,57.4%,9-4,69.2%,55,80.9%,32.6%,3.4%,2.3%,70.6%,70.0%,54.1%,65.3%,42.2%,53.6%,1.22,W (3x)
2023,42,27,15,64.3%,59-42,58.4%,516-451,53.4%,8-8,50.0%,40,73.0%,33.8%,1.6%,2.0%,73.4%,63.8%,50.8%,60.3%,42.6%,51.3%,1.07,W (2x)
2022,20,15,5,75.0%,31-14,68.9%,243-165,59.6%,2-4,33.3%,20,76.3%,43.1%,3.0%,1.4%,74.9%,64.1%,54.8%,61.8%,45.6%,53.8%,1.19,W (Santiago)
2021,52,35,17,67.3%,73-48,60.3%,612-519,54.1%,9-8,52.9%,52,73.5%,34.7%,1.6%,1.7%,77.9%,63.9%,51.0%,61.0%,43.3%,52.1%,1.11,W (2x)
2020,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,1.6%,1.6%,79.4%,54.0%,38.5%,50.8%,20.9%,38.7%,0.43,R32 (Aix En Provence)
2019,35,25,10,71.4%,52-28,65.0%,410-339,54.7%,3-4,42.9%,35,73.8%,35.6%,2.7%,2.3%,73.0%,64.7%,50.9%,61.0%,43.9%,52.3%,1.12,W (2x)
2018,52,36,16,69.2%,77-47,62.1%,641-532,54.6%,8-4,66.7%,52,76.4%,33.1%,2.5%,2.3%,73.7%,65.0%,55.7%,62.6%,42.8%,52.5%,1.14,W (3x)
2017,10,4,6,40.0%,10-12,45.5%,95-117,44.8%,3-1,75.0%,10,72.8%,16.2%,1.6%,3.3%,71.3%,65.8%,47.8%,60.6%,36.6%,47.9%,0.93,SF (Guayaquil)
2015,19,6,13,31.6%,18-27,40.0%,200-228,46.7%,2-4,33.3%,19,61.2%,32.9%,1.9%,4.7%,67.4%,59.3%,43.5%,54.2%,42.8%,48.6%,0.93,QF (Santo Domingo)
2014,22,10,12,45.5%,19-28,40.4%,213-235,47.5%,2-6,25.0%,22,70.1%,26.6%,2.6%,3.6%,69.0%,65.0%,45.1%,58.8%,38.9%,49.1%,0.94,F (Montevideo)
2013,5,2,3,40.0%,4-6,40.0%,37-49,43.0%,0-0,-,5,63.6%,21.4%,2.0%,6.5%,60.9%,62.6%,43.3%,55.0%,38.1%,46.9%,0.85,R16 (2x)
Career,357,226,131,63.3%,488-334,59.4%,4144-3606,53.5%,54-51,51.4%,354,74.6%,32.3%,2.5%,2.4%,72.7%,65.0%,51.1%,61.2%,42.1%,51.6%,1.09,
