Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Gojo,11,33,0.3,7.4%,22.1%,9,28,0.3,7.0%,21.7%,4.7%,2.3%,1.4,20.1%,14.1%
2023 Wimbledon R128,L vs Giron,24,35,0.7,11.6%,16.9%,21,29,0.7,11.6%,16.0%,7.7%,3.3%,1.4,19.8%,14.0%
2023 Roland Garros R128,L vs Jarry,37,31,1.2,18.8%,15.7%,34,30,1.1,18.9%,16.7%,5.6%,1.1%,1.6,33.5%,21.3%
2022 Wimbledon R128,L vs De Minaur,15,43,0.3,8.5%,24.3%,11,37,0.3,7.1%,23.7%,3.2%,3.8%,0.7,13.6%,18.6%
2022 Madrid Masters R64,L vs Hurkacz,28,31,0.9,12.2%,13.5%,24,30,0.8,11.5%,14.4%,9.6%,1.9%,1.3,22.3%,16.6%
2022 Monte Carlo Masters R64,L vs Hurkacz,11,23,0.5,7.9%,16.5%,11,22,0.5,8.6%,17.2%,6.3%,2.3%,1.1,24.5%,22.3%
2021 Tokyo Olympics R64,L vs Djokovic,7,20,0.4,7.6%,21.7%,6,20,0.3,7.1%,23.8%,4.8%,2.4%,2.1,20.7%,9.8%
2021 Australian Open R128,L vs Koepfer,12,31,0.4,6.7%,17.3%,12,31,0.4,7.5%,19.4%,,,0.7,13.4%,19.0%
2020 Roland Garros R128,L vs Berankis,14,17,0.8,7.2%,8.7%,14,17,0.8,7.4%,9.0%,,,2.0,27.2%,13.3%
2020 US Open R128,L vs Fucsovics,15,25,0.6,10.3%,17.2%,14,23,0.6,10.5%,17.3%,8.3%,1.5%,1.8,16.6%,9.0%
2020 Santiago R16,W vs Barrios Vera,23,24,1.0,15.3%,16.0%,18,20,0.9,13.5%,15.0%,11.3%,1.5%,0.5,12.0%,22.0%
2020 Australian Open R128,L vs Nadal,15,32,0.5,9.4%,20.0%,15,32,0.5,10.1%,21.6%,,,2.1,20.6%,10.0%
2019 US Open R64,L vs Medvedev,32,57,0.6,12.5%,22.2%,32,57,0.6,13.6%,24.3%,11.5%,2.1%,1.1,21.4%,19.8%
2019 US Open R128,W vs Kwon,35,38,0.9,14.9%,16.2%,30,35,0.9,13.8%,16.1%,10.6%,2.3%,0.8,15.7%,20.0%
2019 Bastad R16,L vs Londero,35,22,1.6,16.4%,10.3%,32,21,1.5,16.3%,10.7%,10.2%,5.6%,1.8,27.2%,15.0%
2019 Wimbledon R128,L vs Millman,14,33,0.4,8.5%,20.1%,12,32,0.4,7.7%,20.5%,7.7%,0.0%,0.8,13.4%,16.5%
2019 Milan CH F,W vs Petrovic,14,23,0.6,9.0%,14.8%,12,22,0.5,8.3%,15.3%,6.9%,1.4%,0.9,19.4%,20.6%
2019 Roland Garros R64,L vs Tsitsipas,31,37,0.8,12.9%,15.4%,31,37,0.8,13.7%,16.4%,,,1.2,15.4%,13.3%
2019 Roland Garros R128,W vs Gunneswaran,16,15,1.1,12.5%,11.7%,16,15,1.1,13.3%,12.5%,,,0.4,10.2%,25.8%
2019 Sao Paulo QF,L vs Ruud,7,24,0.3,8.8%,30.0%,7,22,0.3,9.5%,29.7%,6.8%,2.7%,1.6,17.5%,11.3%
Career (24 matches),,484,723,0.7,12.1%,18.1%,449,676,0.7,12.3%,18.5%,6.9%,2.2%,1.1,18.9%,17.2%
