Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,L vs Gojo,0.93,0.41,25.9,2.0,4.7%,55.8%,0.0%,55.0%,20.0%,19.4%
2023 Wimbledon R128,L vs Giron,0.85,0.60,30.8,2.2,5.3%,64.9%,0.0%,62.7%,25.0%,25.5%
2023 Roland Garros R128,L vs Jarry,0.94,0.61,30.1,2.1,3.6%,58.9%,1.8%,58.2%,33.3%,19.5%
2022 Wimbledon R128,L vs De Minaur,0.95,0.66,29.2,2.1,3.9%,52.9%,4.4%,46.7%,30.2%,39.5%
2022 Madrid R64,L vs Hurkacz,1.02,0.84,79.1,3.7,4.5%,52.2%,1.6%,66.1%,35.8%,31.9%
2022 Monte Carlo R64,L vs Hurkacz,0.98,0.71,55.9,2.4,0.0%,44.7%,0.0%,73.5%,30.6%,29.0%
2021 Tokyo Olympics R64,L vs Djokovic,0.90,0.19,33.9,2.0,3.6%,50.0%,0.0%,46.4%,11.1%,11.1%
2021 Australian Open R128,L vs Koepfer,0.95,0.57,26.7,2.2,3.9%,58.8%,2.0%,57.1%,30.2%,19.4%
2020 Roland Garros R128,L vs Berankis,0.91,0.69,34.0,2.2,2.1%,58.3%,2.2%,53.3%,41.5%,24.5%
2020 US Open R128,L vs Fucsovics,1.09,0.55,30.7,2.7,2.7%,51.4%,0.0%,45.7%,23.1%,29.4%
2020 Santiago R16,W vs Barrios Vera,1.06,1.31,56.1,2.2,11.1%,52.8%,3.0%,72.7%,52.4%,41.0%
2020 Australian Open R128,L vs Nadal,0.96,0.59,25.0,2.1,0.0%,48.9%,0.0%,40.9%,36.8%,30.3%
2019 US Open R64,L vs Medvedev,1.04,0.82,35.3,2.0,0.0%,51.4%,0.0%,55.9%,38.3%,34.5%
2019 Kitzbuhel Q1,W vs Krstin,0.86,1.77,45.1,2.2,-,80.0%,-,72.7%,51.6%,45.2%
2019 Bastad R16,L vs Londero,0.99,0.81,61.2,6.5,3.3%,61.7%,1.9%,60.4%,32.1%,31.9%
2019 Wimbledon R128,L vs Millman,0.83,0.59,29.1,2.0,5.0%,57.5%,0.0%,64.7%,26.7%,28.9%
2019 Milan CH F,W vs Petrovic,1.14,1.27,64.1,3.3,-,57.1%,-,68.3%,37.8%,45.7%
2019 Milan CH QF,W vs Robredo,1.05,1.92,36.2,2.0,-,79.2%,-,61.9%,53.3%,51.7%
2019 Milan CH R16,W vs Olivo,1.15,1.19,66.0,6.7,-,37.5%,-,54.8%,63.3%,48.9%
2019 Milan CH R32,W vs Bonadio,0.85,1.12,58.7,2.1,-,65.5%,-,57.7%,52.3%,48.8%
2023 (3 matches),,0.90,0.54,29.2,2.1,4.5%,60.3%,0.7%,58.9%,26.5%,21.8%
2022 (3 matches),,0.99,0.74,57.0,2.6,3.2%,50.6%,2.1%,61.7%,32.6%,33.6%
2021 (2 matches),,0.94,0.43,29.2,2.1,3.8%,55.7%,1.3%,53.2%,24.6%,16.7%
2020 (4 matches),,0.99,0.74,36.2,2.2,3.6%,53.0%,1.3%,52.2%,39.0%,31.0%
2019 (41 matches),,1.03,1.08,54.5,2.8,2.5%,60.8%,2.0%,60.7%,42.5%,39.9%
Career (219 matches),,1.04,1.11,51.9,2.6,2.1%,60.4%,1.6%,60.1%,43.4%,41.6%
