Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R32,L vs Djokovic,57% (12/21),50% (2/4),1/4,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2026 Indian Wells R128,W vs Hurkacz,79% (11/14),33% (1/3),2/2,1/1,67% (2/3),1/1,0/0,77% (10/13),42% (5/12)
2026 Montpellier R32,W vs Kouame,54% (14/26),50% (4/8),2/4,1/3,100% (1/1),1/2,0/0,67% (4/6),17% (1/6)
2025 Los Cabos F,L vs Shapovalov,75% (6/8),0% (0/1),0/0,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2025 Montpellier F,L vs Auger Aliassime,74% (14/19),0% (0/1),1/1,0/0,33% (1/3),2/4,2/3,58% (7/12),31% (4/13)
2025 Montpellier SF,W vs Rublev,63% (10/16),60% (3/5),2/4,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Tiafoe,64% (16/25),25% (2/8),1/1,0/0,71% (10/14),5/8,4/5,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Medvedev,50% (9/18),0% (0/3),0/0,0/0,50% (4/8),2/5,2/3,- (0/0),- (0/0)
2024 Miami Q2,W vs Bergs,77% (10/13),40% (2/5),2/3,1/1,100% (3/3),0/0,0/0,80% (4/5),75% (3/4)
2024 Miami Q1,W vs Kypson,82% (9/11),38% (3/8),2/4,1/2,75% (3/4),0/0,0/0,67% (4/6),50% (3/6)
2024 Los Cabos QF,L vs Tsitsipas,89% (8/9),20% (1/5),0/0,0/0,67% (4/6),0/2,0/1,0% (0/4),25% (1/4)
2023 Roland Garros R128,L vs Djokovic,47% (9/19),40% (2/5),0/0,0/0,58% (7/12),0/3,0/1,25% (1/4),0% (0/4)
2023 Miami R64,L vs Cerundolo,47% (7/15),100% (1/1),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2022 Seoul R32,W vs Kecmanovic,56% (9/16),43% (3/7),2/4,1/2,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2022 Indianapolis CH F,L vs Wu,72% (13/18),22% (2/9),1/8,0/6,57% (4/7),8/10,1/2,72% (18/25),28% (7/25)
2021 Orlando 1 CH R16,L vs Harrison,100% (7/7),0% (0/1),0/0,0/0,73% (8/11),0/2,0/1,- (0/0),- (0/0)
2019 M25 Decatur IL QF,L vs Rodriguez Taverna,69% (9/13),56% (5/9),1/1,0/0,53% (8/15),1/3,1/2,- (0/0),- (0/0)
2019 M25 Champaign IL QF,W vs Kingsley,90% (9/10),75% (3/4),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 M25 Champaign IL R32,W vs Rodriguez Taverna,56% (9/16),50% (3/6),2/2,1/1,100% (3/3),0/0,0/0,80% (4/5),75% (3/4)
2019 Little Rock CH R64,L vs Mena,39% (7/18),0% (0/3),0/0,0/0,50% (3/6),3/5,3/4,- (0/0),- (0/0)
2026 (3 matches),,60.7%,46.7%,50.0%,50.0%,70.0%,40.0%,0.0%,73.7%,33.3%
2025 (3 matches),,69.8%,42.9%,60.0%,50.0%,62.5%,42.9%,50.0%,58.3%,30.8%
2024 (5 matches),,68.4%,27.6%,62.5%,66.7%,68.6%,46.7%,66.7%,53.3%,50.0%
2023 (2 matches),,47.1%,50.0%,-,-,55.6%,16.7%,0.0%,25.0%,0.0%
2022 (2 matches),,64.7%,31.3%,25.0%,12.5%,76.5%,80.0%,50.0%,72.0%,28.0%
Career (20 matches),,63.5%,38.5%,52.5%,42.1%,66.9%,47.2%,52.0%,65.0%,34.6%
