Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R32,L vs Djokovic,48,30,1.6,28.9%,18.1%,32,29,1.1,23.0%,20.9%,20.1%,2.9%,1.6,13.3%,8.4%
2026 Indian Wells Masters R128,W vs Hurkacz,23,28,0.8,13.8%,16.8%,14,24,0.6,10.1%,17.4%,6.5%,3.6%,0.7,14.4%,21.0%
2026 Montpellier R32,W vs Kouame,31,36,0.9,18.5%,21.4%,18,34,0.5,12.9%,24.5%,10.8%,1.4%,1.0,16.1%,16.1%
2025 Los Cabos F,L vs Shapovalov,6,19,0.3,5.9%,18.8%,4,17,0.2,4.5%,19.1%,2.2%,2.2%,1.1,14.9%,13.9%
2025 Montpellier F,L vs Auger Aliassime,33,25,1.3,16.2%,12.3%,26,23,1.1,14.9%,13.1%,5.7%,8.0%,1.7,21.6%,12.7%
2025 Montpellier SF,W vs Rublev,40,25,1.6,30.3%,18.9%,30,24,1.3,27.0%,21.6%,12.6%,2.7%,1.7,26.5%,15.9%
2024 Temuco CH R16,L vs Prado Angelo,17,28,0.6,13.3%,21.9%,12,23,0.5,10.7%,20.5%,3.6%,2.7%,0.8,14.8%,18.0%
2024 US Open R128,L vs Tiafoe,53,38,1.4,19.9%,14.3%,28,32,0.9,13.2%,15.1%,8.0%,3.8%,1.8,21.1%,11.7%
2024 Wimbledon R128,L vs Medvedev,30,32,0.9,18.2%,19.4%,21,28,0.8,15.9%,21.2%,8.3%,6.1%,1.9,20.0%,10.3%
2024 Miami Masters Q2,W vs Bergs,8,19,0.4,6.3%,14.8%,3,18,0.2,2.6%,15.8%,2.6%,0.0%,0.9,14.8%,16.4%
2024 Miami Masters Q1,W vs Kypson,28,18,1.6,21.4%,13.7%,16,14,1.1,14.8%,13.0%,8.3%,6.5%,0.7,13.0%,18.3%
2024 Los Cabos QF,L vs Tsitsipas,18,27,0.7,14.2%,21.3%,14,23,0.6,12.7%,20.9%,6.4%,4.5%,1.1,20.5%,18.1%
2023 Roland Garros R128,L vs Djokovic,25,30,0.8,13.5%,16.2%,18,26,0.7,11.0%,16.0%,8.6%,2.5%,2.0,21.1%,10.8%
2023 Miami Masters R64,L vs Cerundolo,19,19,1.0,14.7%,14.7%,14,18,0.8,12.0%,15.4%,7.7%,3.4%,1.9,20.2%,10.9%
2022 Seoul R32,W vs Kecmanovic,39,32,1.2,28.9%,23.7%,25,30,0.8,22.3%,26.8%,18.8%,2.7%,1.0,12.6%,12.6%
2022 Indianapolis CH F,L vs Wu,38,48,0.8,14.3%,18.0%,13,43,0.3,5.7%,18.9%,4.4%,0.9%,0.8,14.3%,17.3%
2021 Orlando 1 CH R16,L vs Harrison,19,28,0.7,17.8%,26.2%,16,26,0.6,16.2%,26.3%,9.1%,5.1%,1.0,12.1%,12.1%
Career (17 matches),,475,482,1.0,17.6%,17.8%,304,432,0.7,13.2%,18.8%,8.4%,3.4%,1.2,17.4%,14.3%
