Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,36,15,21,41.7%,38-51,42.7%,453-464,49.4%,9-13,40.9%,36,86.8%,12.1%,14.7%,4.7%,60.8%,77.6%,50.8%,67.1%,30.7%,49.3%,0.93
Clay,8,2,6,25.0%,8-11,42.1%,86-92,48.3%,0-1,0.0%,7,75.6%,20.7%,6.1%,5.4%,56.2%,70.9%,50.0%,61.7%,36.0%,49.1%,0.94
Grass,2,0,2,0.0%,2-5,28.6%,30-41,42.3%,1-0,100.0%,2,79.4%,5.6%,5.7%,1.9%,58.4%,74.6%,51.7%,65.1%,24.6%,45.0%,0.71
Grand Slams,4,0,4,0.0%,3-12,20.0%,62-89,41.1%,1-1,50.0%,4,74.0%,9.2%,6.4%,5.7%,58.8%,73.6%,47.0%,62.6%,27.4%,44.9%,0.73
Masters,10,2,8,20.0%,10-16,38.5%,128-131,49.4%,2-3,40.0%,10,84.6%,12.9%,12.2%,5.2%,61.2%,75.6%,47.3%,64.6%,32.1%,49.3%,0.91
Other Tours,32,15,17,46.9%,35-39,47.3%,379-377,50.1%,7-10,41.2%,31,86.7%,13.9%,14.3%,4.2%,59.6%,77.2%,52.6%,67.3%,31.6%,49.6%,0.97
Best of 5,4,0,4,0.0%,3-12,20.0%,62-89,41.1%,1-1,50.0%,4,74.0%,9.2%,6.4%,5.7%,58.8%,73.6%,47.0%,62.6%,27.4%,44.9%,0.73
Best of 3,42,17,25,40.5%,45-55,45.0%,507-508,50.0%,9-13,40.9%,41,86.1%,13.6%,13.7%,4.5%,60.1%,76.8%,51.2%,66.6%,31.7%,49.5%,0.95
Finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,4.0%,4.0%,66.0%,66.7%,47.1%,60.0%,25.5%,42.6%,0.64
Semi-finals,2,1,1,50.0%,2-3,40.0%,25-27,48.1%,0-1,0.0%,2,84.6%,12.0%,11.0%,2.9%,57.6%,71.7%,50.7%,62.8%,35.1%,49.0%,0.94
Quarter-finals,3,2,1,66.7%,5-3,62.5%,42-33,56.0%,1-0,100.0%,3,81.6%,27.8%,9.0%,4.5%,59.0%,75.6%,57.1%,68.0%,38.9%,52.9%,1.22
vs Righties,39,14,25,35.9%,40-58,40.8%,488-515,48.7%,9-14,39.1%,38,84.3%,13.3%,13.3%,4.8%,59.9%,76.5%,50.6%,66.1%,30.9%,48.9%,0.91
vs Lefties,7,3,4,42.9%,8-9,47.1%,81-82,49.7%,1-0,100.0%,7,86.6%,11.3%,9.7%,3.3%,59.8%,75.9%,51.0%,65.9%,32.8%,49.6%,0.96
vs Top 10,3,1,2,33.3%,3-5,37.5%,36-40,47.4%,0-1,0.0%,3,76.9%,16.7%,9.4%,0.8%,53.6%,69.0%,51.2%,60.8%,31.3%,47.5%,0.80
