Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Mar-2026,W50 Heraklion,Clay,R16,287,576,Rositsa Dencheva [BUL] d. Hobgarski,6-2 6-7(1) 4-2,0.89,0.0%,8.3%,75.0%,48.6%,25.0%,4/14,2:33
09-Mar-2026,W50 Heraklion,Clay,R32,287,1265,Hobgarski d. Viktoria Veleva [BUL],6-4 6-4,1.10,0.0%,7.7%,55.1%,65.1%,42.9%,5/8,1:45
02-Mar-2026,W35 Heraklion,Clay,R32,287,576,Rositsa Dencheva [BUL] d. Hobgarski,6-0 0-6 6-3,0.91,0.0%,1.5%,65.2%,51.2%,47.8%,0/5,1:50
19-Jan-2026,W50 Monastir,Hard,R32,277,403,Sapfo Sakellaridi [GRE] d. Hobgarski,6-1 5-7 6-2,0.73,0.0%,3.4%,66.7%,53.4%,44.8%,6/12,2:14
01-Dec-2025,W35 Sharm ElSheikh,Hard,R32,280,439,Weronika Ewald [POL] d. Hobgarski,6-0 6-2,0.60,2.0%,8.2%,57.1%,53.6%,33.3%,4/9,1:15
06-Oct-2025,W35 Santa Margherita di Pula,Clay,SF,306,492,Tena Lukas [CRO] d. Hobgarski,6-1 4-6 6-0,0.70,0.0%,8.3%,75.0%,42.6%,27.8%,5/14,1:41
06-Oct-2025,W35 Santa Margherita di Pula,Clay,QF,306,541,Hobgarski d. Julie Struplova [CZE],7-6(1) 6-4,1.13,0.0%,3.7%,66.7%,48.1%,33.3%,7/15,2:36
06-Oct-2025,W35 Santa Margherita di Pula,Clay,R16,306,529,Hobgarski d. Yuki Naito [JPN],6-4 6-3,1.24,0.0%,0.0%,78.8%,63.4%,45.5%,2/4,1:30
06-Oct-2025,W35 Santa Margherita di Pula,Clay,R32,306,1027,Hobgarski d. Vlada Ekshibarova [UZB],6-3 6-3,1.30,1.7%,5.1%,62.7%,54.1%,63.6%,1/4,1:56
29-Sep-2025,W35 Santa Margherita di Pula,Clay,F,298,414,Hobgarski d. Antonia Schmidt [GER],6-4 6-1,1.41,1.7%,6.9%,63.8%,73.0%,38.1%,4/6,2:03
29-Sep-2025,W35 Santa Margherita di Pula,Clay,SF,298,882,Hobgarski d. Julia Stusek [GER],6-1 6-2,1.80,0.0%,2.6%,69.2%,66.7%,58.3%,0/2,1:14
29-Sep-2025,W35 Santa Margherita di Pula,Clay,QF,298,433,Hobgarski d. Tena Lukas [CRO],6-1 6-7(5) 6-3,1.22,0.0%,3.5%,60.0%,59.4%,50.0%,8/13,3:13
29-Sep-2025,W35 Santa Margherita di Pula,Clay,R16,298,1007,Hobgarski d. Nellie Taraba Wallberg [SWE],3-6 6-1 6-2,1.26,1.4%,11.1%,62.5%,71.1%,37.0%,4/8,3:20
29-Sep-2025,W35 Santa Margherita di Pula,Clay,R32,298,452,Hobgarski d. Noemi Basiletti [ITA],6-4 6-4,1.19,0.0%,5.3%,63.2%,66.7%,47.6%,0/3,1:58
01-Sep-2025,W35 Punta Cana,Clay,F,334,305,Hobgarski d. Luisina Giovannini [ARG],6-3 5-7 6-4,0.95,1.1%,6.3%,69.5%,48.5%,37.9%,4/12,3:12
01-Sep-2025,W35 Punta Cana,Clay,SF,334,878,Hobgarski d. Madison Brengle [USA],4-6 1-0,0.96,0.0%,3.8%,57.7%,46.7%,27.3%,3/7,0:57
01-Sep-2025,W35 Punta Cana,Clay,QF,334,427,Hobgarski d. Weronika Falkowska [POL],6-2 6-4,1.20,1.6%,9.5%,58.7%,54.1%,46.2%,3/7,2:05
01-Sep-2025,W35 Punta Cana,Clay,R16,334,580,Hobgarski d. Jaeda Daniel [USA],6-3 6-2,1.53,0.0%,5.8%,59.6%,67.7%,52.4%,2/4,1:42
01-Sep-2025,W35 Punta Cana,Clay,R32,334,,Hobgarski d. Nicole Poj [ARG],6-3 6-0,1.90,0.0%,6.4%,72.3%,73.5%,46.2%,2/3,1:16
11-Aug-2025,W75 Kursumlijska Banja,Clay,R32,303,223,Raluka Serban [CYP] d. Hobgarski,6-2 7-6(5),0.81,1.5%,4.5%,65.2%,65.1%,43.5%,0/3,1:52
